"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,50.427,0.8275,FALSE,TRUE
"gear",3,"2024-12-03",27,23.493,0.6675,TRUE,TRUE
"gear",4,"2024-12-04",30,23.493,0.7317,TRUE,TRUE
"gear",5,"2024-12-05",20,23.493,0.4765,TRUE,TRUE
"gear",6,"2024-12-06",25,50.427,0.1931,FALSE,TRUE
"gear",7,"2024-12-07",31,50.427,0.2859,TRUE,TRUE
"gear",10,"2024-12-10",23,23.493,0.565,TRUE,TRUE
"gear",11,"2024-12-11",20,23.493,0.4765,TRUE,TRUE
"gear",12,"2024-12-12",39,23.493,0.8663,FALSE,TRUE
"gear",13,"2024-12-13",22,50.427,0.1503,FALSE,TRUE
"gear",14,"2024-12-14",37,50.427,0.3816,TRUE,TRUE
"gear",15,"2024-12-15",33,50.427,0.3178,TRUE,TRUE
"gear",18,"2024-12-18",32,23.493,0.7688,FALSE,TRUE
"gear",20,"2024-12-20",22,50.427,0.1503,FALSE,TRUE
"gear",21,"2024-12-21",20,50.427,0.1237,FALSE,TRUE
"gear",22,"2024-12-22",19,50.427,0.1111,FALSE,TRUE
"gear",23,"2024-12-23",29,23.493,0.7115,TRUE,TRUE
"gear",24,"2024-12-24",31,23.493,0.7508,FALSE,TRUE
"gear",26,"2024-12-26",33,23.493,0.7857,FALSE,TRUE
"gear",27,"2024-12-27",50,50.427,0.5732,TRUE,TRUE
"gear",28,"2024-12-28",58,50.427,0.6708,TRUE,TRUE
"gear",31,"2024-12-31",96,75.156,0.7389,TRUE,TRUE
"gear",32,"2025-01-01",55,77.445,0.3786,TRUE,TRUE
"gear",33,"2025-01-02",28,24.135,0.6733,TRUE,TRUE
"gear",34,"2025-01-03",55,51.841,0.6183,TRUE,TRUE
"gear",35,"2025-01-04",39,51.841,0.3964,TRUE,TRUE
"gear",38,"2025-01-07",19,24.135,0.4283,TRUE,TRUE
"gear",39,"2025-01-08",29,24.135,0.6951,TRUE,TRUE
"gear",40,"2025-01-09",35,24.135,0.8028,FALSE,TRUE
"gear",41,"2025-01-10",34,51.841,0.3189,TRUE,TRUE
"gear",42,"2025-01-11",149,51.841,0.99,FALSE,FALSE
"gear",45,"2025-01-14",50,24.135,0.9408,FALSE,TRUE
"gear",47,"2025-01-16",16,24.135,0.3324,TRUE,TRUE
"gear",48,"2025-01-17",47,51.841,0.5141,TRUE,TRUE
"gear",49,"2025-01-18",62,51.841,0.6959,TRUE,TRUE
"gear",52,"2025-01-21",16,24.135,0.3324,TRUE,TRUE
"gear",53,"2025-01-22",8,24.135,0.0961,FALSE,TRUE
"gear",54,"2025-01-23",16,24.135,0.3324,TRUE,TRUE
"gear",55,"2025-01-24",9,51.841,0.0196,FALSE,FALSE
"gear",56,"2025-01-25",68,51.841,0.7522,FALSE,TRUE
"gear",60,"2025-01-29",32,24.135,0.7538,FALSE,TRUE
"gear",61,"2025-01-30",24,24.135,0.5747,TRUE,TRUE
"gear",62,"2025-01-31",14,51.841,0.0537,FALSE,TRUE
"gear",63,"2025-02-01",48,38.82,0.7159,TRUE,TRUE
"gear",67,"2025-02-05",2,18.086,0.0152,FALSE,FALSE
"gear",68,"2025-02-06",4,18.086,0.0499,FALSE,TRUE
"gear",69,"2025-02-07",13,38.82,0.091,FALSE,TRUE
"gear",70,"2025-02-08",65,57.938,0.662,TRUE,TRUE
"gear",73,"2025-02-11",20,18.086,0.6429,TRUE,TRUE
"gear",74,"2025-02-12",11,18.086,0.2982,TRUE,TRUE
"gear",76,"2025-02-14",23,38.82,0.2732,TRUE,TRUE
"gear",77,"2025-02-15",65,38.82,0.873,FALSE,TRUE
"gear",81,"2025-02-19",12,18.086,0.3405,TRUE,TRUE
"gear",82,"2025-02-20",30,18.086,0.8622,FALSE,TRUE
"gear",83,"2025-02-21",18,38.82,0.1749,FALSE,TRUE
"gear",84,"2025-02-22",28,38.82,0.3759,TRUE,TRUE
"gear",87,"2025-02-25",11,18.086,0.2982,TRUE,TRUE
"gear",88,"2025-02-26",32,18.086,0.8878,FALSE,TRUE
"gear",89,"2025-02-27",32,18.086,0.8878,FALSE,TRUE
"gear",90,"2025-02-28",16,38.82,0.139,FALSE,TRUE
"gear",91,"2025-03-01",105,38.076,0.988,FALSE,FALSE
"gear",94,"2025-03-04",1,17.751,0.0059,FALSE,FALSE
"gear",94,"2025-03-04",3,17.751,0.0299,FALSE,TRUE
"gear",94,"2025-03-04",9,17.751,0.2175,FALSE,TRUE
"gear",95,"2025-03-05",0,17.751,0.0013,FALSE,FALSE
"gear",95,"2025-03-05",7,17.751,0.14,FALSE,TRUE
"gear",95,"2025-03-05",1,17.751,0.0059,FALSE,FALSE
"gear",96,"2025-03-06",17,17.751,0.549,TRUE,TRUE
"gear",96,"2025-03-06",35,17.751,0.9261,FALSE,TRUE
"gear",96,"2025-03-06",20,17.751,0.6522,TRUE,TRUE
"gear",97,"2025-03-07",13,38.076,0.0912,FALSE,TRUE
"gear",97,"2025-03-07",9,38.076,0.0413,FALSE,TRUE
"gear",97,"2025-03-07",9,38.076,0.0413,FALSE,TRUE
"gear",98,"2025-03-08",58,38.076,0.8322,FALSE,TRUE
"gear",98,"2025-03-08",54,38.076,0.7951,FALSE,TRUE
"gear",98,"2025-03-08",69,38.076,0.9058,FALSE,TRUE
"gear",101,"2025-03-11",18,17.751,0.5854,TRUE,TRUE
"gear",101,"2025-03-11",13,17.751,0.3878,TRUE,TRUE
"gear",101,"2025-03-11",12,17.751,0.3449,TRUE,TRUE
"gear",102,"2025-03-12",13,17.751,0.3878,TRUE,TRUE
"gear",102,"2025-03-12",17,17.751,0.549,TRUE,TRUE
"gear",102,"2025-03-12",22,17.751,0.711,TRUE,TRUE
