"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"trailer",1,2,"2024-12-02",1,-1.4064,0.0719,0.164,-1.4116
"trailer",2,3,"2024-12-03",2,-1.9061,0.0787,0.068,-1.9123
"trailer",3,4,"2024-12-04",5,-3.4457,0.3946,0.19,-3.603
"trailer",4,5,"2024-12-05",3,-2.4195,0.1749,0.122,-2.4503
"trailer",5,6,"2024-12-06",2,-1.8791,0.0607,0.115,-1.8828
"trailer",6,7,"2024-12-07",2,-1.8791,0.0607,0.115,-1.8828
"trailer",7,10,"2024-12-10",1,-1.4064,0.0719,0.164,-1.4116
"trailer",8,11,"2024-12-11",0,-0.962,0.1737,0.029,-0.9922
"trailer",9,12,"2024-12-12",1,-1.4064,0.0719,0.164,-1.4116
"trailer",10,13,"2024-12-13",0,-1.1417,0.2045,-0.041,-1.1836
"trailer",11,14,"2024-12-14",0,-1.1417,0.2045,-0.041,-1.1836
"trailer",12,15,"2024-12-15",2,-1.8791,0.0607,0.115,-1.8828
"trailer",13,18,"2024-12-18",4,-2.9344,0.2828,0.136,-3.015
"trailer",14,20,"2024-12-20",1,-1.4823,0.1032,0,-1.493
"trailer",15,21,"2024-12-21",1,-1.4823,0.1032,0,-1.493
"trailer",16,22,"2024-12-22",1,-1.4823,0.1032,0,-1.493
"trailer",17,23,"2024-12-23",2,-1.9061,0.0787,0.068,-1.9123
"trailer",18,24,"2024-12-24",1,-1.4064,0.0719,0.164,-1.4116
"trailer",19,26,"2024-12-26",0,-0.962,0.1737,0.029,-0.9922
"trailer",20,27,"2024-12-27",2,-1.8791,0.0607,0.115,-1.8828
"trailer",21,28,"2024-12-28",5,-3.1244,0.31,0.109,-3.2216
"trailer",22,31,"2024-12-31",2,-1.9919,0.1717,0.085,-2.0218
"trailer",23,32,"2025-01-01",3,-2.2734,0.1431,0.156,-2.2942
"trailer",24,33,"2025-01-02",0,-0.8024,0.1639,0.083,-0.8294
"trailer",25,34,"2025-01-03",0,-0.963,0.1906,0.049,-0.9994
"trailer",26,35,"2025-01-04",0,-0.963,0.1906,0.049,-0.9994
"trailer",27,38,"2025-01-07",0,-0.8024,0.1639,0.083,-0.8294
"trailer",28,39,"2025-01-08",4,-3.2348,0.3971,0.1,-3.3941
"trailer",29,40,"2025-01-09",1,-1.3706,0.0515,0.158,-1.3732
"trailer",30,41,"2025-01-10",1,-1.4104,0.0756,0.06,-1.4161
"trailer",31,42,"2025-01-11",1,-1.4104,0.0756,0.06,-1.4161
"trailer",32,45,"2025-01-14",5,-3.8468,0.5373,0.143,-4.1393
"trailer",33,47,"2025-01-16",0,-0.8024,0.1639,0.083,-0.8294
"trailer",34,48,"2025-01-17",3,-2.4207,0.1955,0.115,-2.4592
"trailer",35,49,"2025-01-18",4,-2.9313,0.3139,0.203,-3.0306
"trailer",36,52,"2025-01-21",1,-1.3706,0.0515,0.158,-1.3732
"trailer",37,53,"2025-01-22",1,-1.3706,0.0515,0.158,-1.3732
"trailer",38,54,"2025-01-23",0,-0.8024,0.1639,0.083,-0.8294
"trailer",39,55,"2025-01-24",1,-1.4104,0.0756,0.06,-1.4161
"trailer",40,56,"2025-01-25",1,-1.4104,0.0756,0.06,-1.4161
"trailer",41,60,"2025-01-29",3,-2.6137,0.2598,0.078,-2.6817
"trailer",42,61,"2025-01-30",0,-0.8024,0.1639,0.083,-0.8294
"trailer",43,62,"2025-01-31",0,-0.963,0.1906,0.049,-0.9994
"trailer",44,63,"2025-02-01",0,-0.5404,0.1648,0.024,-0.5676
"trailer",45,67,"2025-02-05",0,-0.4381,0.1407,0.061,-0.458
"trailer",46,68,"2025-02-06",0,-0.4381,0.1407,0.061,-0.458
"trailer",47,69,"2025-02-07",0,-0.5404,0.1648,0.024,-0.5676
"trailer",48,70,"2025-02-08",2,-2.038,0.2482,0.193,-2.1012
"trailer",49,73,"2025-02-11",0,-0.4381,0.1407,0.061,-0.458
"trailer",50,74,"2025-02-12",1,-1.4803,0.1366,0.225,-1.4991
"trailer",51,76,"2025-02-14",1,-1.4158,0.0979,0.202,-1.4254
"trailer",52,77,"2025-02-15",2,-2.3072,0.3264,0.236,-2.4155
"trailer",53,81,"2025-02-19",0,-0.4381,0.1407,0.061,-0.458
"trailer",54,82,"2025-02-20",0,-0.4381,0.1407,0.061,-0.458
"trailer",55,83,"2025-02-21",0,-0.5404,0.1648,0.024,-0.5676
"trailer",56,84,"2025-02-22",1,-1.4158,0.0979,0.202,-1.4254
"trailer",57,87,"2025-02-25",0,-0.4381,0.1407,0.061,-0.458
"trailer",58,88,"2025-02-26",2,-2.5281,0.3956,0.393,-2.6868
"trailer",59,89,"2025-02-27",0,-0.4381,0.1407,0.061,-0.458
"trailer",60,90,"2025-02-28",0,-0.5404,0.1648,0.024,-0.5676
"trailer",61,91,"2025-03-01",2,-1.9194,0.0962,0.108,-1.9287
"trailer",62,94,"2025-03-04",0,-0.7836,0.167,-0.067,-0.8116
"trailer",63,95,"2025-03-05",0,-0.7836,0.167,-0.067,-0.8116
"trailer",64,96,"2025-03-06",1,-1.3698,0.0521,-0.024,-1.3726
"trailer",65,98,"2025-03-08",0,-0.9415,0.1949,0.133,-0.9795
"trailer",66,101,"2025-03-11",2,-2.0039,0.1391,0.117,-2.0234
"trailer",67,102,"2025-03-12",1,-1.3698,0.0521,-0.024,-1.3726
"trailer",68,104,"2025-03-14",1,-1.4051,0.076,0.094,-1.4109
"trailer",69,105,"2025-03-15",0,-0.9415,0.1949,0.133,-0.9795
"trailer",70,108,"2025-03-18",2,-2.0039,0.1391,0.117,-2.0234
