"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.73451832570179,0.919841883835685,2.74519131507059,4.49545689640374,1014,1.0003
"mu_mu_C[1]",1.04679857367548,0.587577059537617,1.06105162325855,1.43288101931296,679,1.0059
"sigma_eps_E",1.08123537573032,0.609771482852027,1.03117697057341,1.84822832866664,935,1.0001
"sigma_eps_C",0.441604476571005,0.115810918379168,0.411666470092553,0.919805873180216,868,1.0056
"phi_E",0.652722612775932,0.191889744999571,0.681657282281167,0.931041001994529,932,1.0043
"phi_C",-0.132165125514352,-0.797356520087196,-0.162453371493184,0.722378634889019,1228,1.0022
"sigma_r_E",0.931822394174883,0.817017483721572,0.929397457651293,1.05800150736201,4299,0.9999
"sigma_r_C",0.771167363784624,0.652649161665904,0.767939597516886,0.905192888756672,3243,1.0003
"r_E",1.16639118235345,0.893361901066607,1.15770269949539,1.49808791652179,4169,1.0001
"r_C",1.71709104612768,1.22044368259344,1.69568776291436,2.34768827540766,3636,1.0002
"sigma_mu_E",18.4624269535025,0.0662966560769152,1.95773625174084,46.9976739341179,3397,1
"sigma_mu_C",12.7666929137152,0.0745728809219029,1.92098112424428,59.395404894859,3542,1.0003
"sigma_IE",0.202587213789336,0.00503062852976493,0.1426519578417,0.700337882995647,5804,0.9993
"R_G",1.35583333467901,0.705947253249252,1.29331454469836,2.34768457201555,5162,0.9994
"R_G_boat",3.55209042968872,3.23775561725885,3.55043829244569,3.87907153240389,5013,1.0003
"B1",0.266074641137239,-0.0507995924301851,0.266151432884212,0.595220974237503,4830,0.9997
"B2",0.526599470927418,-0.208080985387964,0.515549543187678,1.30321426755601,4635,0.9998
"B1_C",-0.0232510857913919,-0.321828318761357,-0.02679168107872,0.295078092428457,3801,0.9997
