"draw","C_sum","C_expected_sum","E_sum"
1,34348,34403.2591786335,16201.531524836
2,50214,50262.1500564925,16787.2754738566
3,44710,44808.5946914358,17090.3622525312
4,46737,46754.43355809,15874.434748413
6,38975,39203.9199363757,16331.8530235771
8,44885,44858.9385251551,12791.2192770863
9,38784,38592.3806317652,15391.5447909847
10,36513,36206.7813759253,13823.3196724165
12,43237,43293.4008173159,12881.823716374
13,34737,34932.7011989435,11570.9393373043
14,56007,55945.2228057302,14696.9758107166
15,43604,43500.9384920296,13446.3528014292
17,33810,34116.6853258286,14646.0884351455
19,38496,38362.0651475507,13455.2133285032
20,60411,60457.2293580578,15146.0723527462
21,43312,43216.8667273166,16082.2734003229
22,38051,38290.8722314982,17432.5412428205
24,35806,35601.359678145,15774.6895723173
26,32925,32911.6769696203,12459.4010631512
32,51125,51150.3948657968,15849.6439189864
33,37076,37194.9062890636,13161.8785912627
36,43045,43313.0846974193,17692.9489901971
37,57923,57926.5533044595,18693.760053921
38,32679,32624.4430394476,12713.7470737848
40,44147,44412.1746996454,16267.2570261191
44,57593,57360.2078756244,16280.9457731626
45,45861,45851.4112250193,16266.1310403214
48,37007,36483.5286991238,14053.3258328893
50,47403,47304.6656773596,15437.7360770951
52,37953,37789.7444924923,16315.5344618651
53,37568,37805.4813358572,14899.3082788851
54,39772,39898.8626047859,13641.952942492
57,30819,30956.680215546,11588.5008153312
58,56128,56410.3242186497,20938.0951093922
60,55632,55654.5968801245,15227.745141184
61,41530,41236.4791230689,14826.6382649766
62,32742,32823.5479376163,13126.8067665448
63,56812,56998.1269589118,17453.3273603749
65,45651,46023.4837882833,15961.1796286366
66,39935,39840.4212564018,16164.1203578082
69,29763,30026.5374371543,11611.7726682734
71,40589,40555.5020863266,14136.2031819676
72,43583,43557.111872381,14123.5326608335
74,35532,35345.5620276992,15497.3157113859
79,42458,42099.0703505124,16451.119157179
83,53646,53920.2202892119,15250.9821859094
85,46344,46433.9721839012,14728.4915608258
86,45094,45136.4159996411,13608.1767872355
