"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.35820839298244,0.411742940540218,1.30014912896422,0.718250151697699,2.37868103793521,0.013,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.719509383024247,0.167694517251589,0.750211137686182,0.315401212970102,0.942033110848534,0.625,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.1352844567716,0.395603755311181,-0.164095683938255,-0.765279965401379,0.692539466023262,0.115,TRUE
"B1","normal(0, 1.0)",0,1,0.35186753537033,0.114719094676154,0.353770579111691,0.128460641344652,0.575245693408408,0.885,FALSE
"B2","normal(0, 1.0)",0,1,0.596117688968177,0.281871417666607,0.584043240746458,0.0602450785637092,1.17279370943836,0.718,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.76413464804693,0.910829206388336,2.75545595388796,0.889854827351261,4.57523563755522,0.545,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,1.03382710110789,0.236538443902046,1.05110858961561,0.533430268671471,1.42306785744954,0.882,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.97001162780123,0.2935337270115,0.916710015429197,0.54946075154371,1.68694859354596,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.44316605827656,0.198996766301792,0.409871288040428,0.135164953045137,0.916249192158013,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.946554273631926,0.063118794779113,0.943841686274935,0.82686099704273,1.07677820550719,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.77099576429727,0.0640811993748936,0.768019178996199,0.652305428770045,0.905815077410381,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,25.8040438156943,770.519680547744,2.05074284751761,0.0752290824397635,55.8875329768034,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,8.53946632929277,46.6861772001758,2.00009802561672,0.0928080245703437,44.6618947811078,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0221144229107711,0.156235151419649,-0.0226298386058982,-0.324582653307076,0.283023257356067,0.844,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.54841568107784,0.163910484041257,3.54835789388966,3.24267524183797,3.88057539267575,0.932,FALSE
