"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"r_C",1.69485116941662,1.78006700123116,0.43891100298335,0.00155661376456532,0.00694617880262488
"sigma_r_C",0.768129096421668,0.749517582780057,-0.384874906322638,0.00155661376456532,0.00694617880262488
"R_G",1.300077103697,1.3648515120954,0.2163823769915,0.00155661376456532,0.00694617880262488
"phi_C",-0.164264300903869,-0.146044315599134,0.205568750369279,0.00155661376456532,0.00694617880262488
"sigma_r_E",0.943628434270232,0.958750689428752,0.133444596398181,0.00155661376456532,0.00694617880262488
"r_E",1.12304707761153,1.08789911007034,-0.120664699205591,0.00155661376456532,0.00694617880262488
"phi_E",0.750147682120985,0.816098109955745,0.07615956983364,0.00155661376456532,0.00694617880262488
"R_G_boat",3.54836642858682,3.53080981202934,-0.0754345857721722,0.00155661376456532,0.00694617880262488
"sigma_IE",0.138763854501847,0.141985917861485,0.0583912616674905,0.00155661376456532,0.00694617880262488
"sigma_eps_C",0.4101269125148,0.357618988585062,-0.0519664991909539,0.00155661376456532,0.00694617880262488
"sigma_mu_C",1.99760264768756,3.7318122821587,-0.0226582258272729,0.00155661376456532,0.00694617880262488
"sigma_eps_E",0.916429273652811,0.949221224195771,0.0041698789593327,0.00155661376456532,0.00694617880262488
"sigma_mu_E",2.04899804015643,3.34018900400176,-0.0022555397747576,0.00155661376456532,0.00694617880262488
