"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.471862338774393,0.00185201193386994,0.16698826042464,0.146800847266437,0.360512246643969,0.472025699330006,0.585382351123372,0.797327834709698,8129.88344653682,1.0002857044653
"B2",0.042482087742137,0.00605993260762306,0.545694548336237,-0.966971660044325,-0.332213466414322,0.0204082212450634,0.398009340965426,1.16765187473967,8108.93167845326,1.00020906429744
"B1_C",-0.204015026052004,0.000998043136087153,0.0836235286404503,-0.366937131416901,-0.260444241682861,-0.203052936315222,-0.148711095214081,-0.0398960772832404,7020.34337236675,0.999849664870688
"L_raw[1]",0.00557829905389655,0.0101154002334785,1.01288804542465,-1.93389916891716,-0.670967287296291,0.0133380199714322,0.691392448912542,1.97122909711264,10026.6706262133,0.9999121494102
"L_raw[2]",0.00605035522682586,0.00963882306970893,0.998898633179422,-1.96723647269457,-0.680093327625806,0.0108625412502883,0.678768965221032,1.97791084346519,10739.7660470147,0.999664342357108
"L_raw[3]",0.00202588907418061,0.0108274240242538,1.0144506069917,-1.98312551624557,-0.688890397734732,0.00782490465815778,0.683457469960784,2.00158450928725,8778.32231217645,1.000311681581
"L_raw[4]",0.0145910084045405,0.009947749537666,1.01415349177933,-1.97864138492251,-0.678667432942631,0.0196341717621152,0.697939107061949,2.01978890280766,10393.4013021613,0.999687162139925
"L_raw[5]",-0.0111764694519692,0.0106238158858851,0.99926760627429,-1.96910152553535,-0.68549534694642,-0.0222308899371691,0.661822418993568,1.95586399356865,8847.13280539914,0.999854193639599
"L_raw[6]",0.0191952971717523,0.0106519515836143,1.00224246815008,-1.947128614297,-0.647390285518742,0.0117663626324589,0.685505941060756,2.01587962303119,8852.93417096786,0.999855449704952
"L_raw[7]",0.00156639755189786,0.0103220591133954,0.983405216662509,-1.9328521970255,-0.659812873043068,-0.00489733628961415,0.672990196241084,1.87428322106818,9076.79091877571,1.00000038229574
"L_raw[8]",-0.016735154564277,0.00997429082429552,0.967869945816392,-1.86344029626084,-0.676807018447578,-0.0223924164472372,0.628883875213961,1.85502038461024,9416.07599392375,1.00021443410894
"L_raw[9]",-0.0172636519491173,0.00948147050648696,0.962568839910178,-1.8733446782147,-0.670174201269706,-0.00252035748268669,0.613062453888869,1.8711873163396,10306.5235619997,1.00003539350547
"L_raw[10]",0.0144006481742902,0.00985395755565883,1.01139095368514,-1.96399108993619,-0.666667605520749,0.00673026441844976,0.706562073840309,2.01442192852937,10534.568586803,1.00029861843987
"L_raw[11]",-0.00638516173757123,0.009796712222664,0.978191709703326,-1.92459006164504,-0.671847753591441,-0.00324615999542751,0.646330189289007,1.89186412571718,9969.81854034995,1.00020850755126
"L_raw[12]",0.00276130393494513,0.00993008834972593,1.0043498268129,-1.97472394805132,-0.672151297792592,-0.00571752691170017,0.686600029940531,1.94185662321743,10229.7210910329,0.999818994932616
"L_raw[13]",0.0147946611989,0.0098460029643321,0.982586068257283,-1.95047457752593,-0.637422033745555,0.0177648730753614,0.667570794139944,1.95630506687811,9959.12721339086,1.00019507182516
"L_raw[14]",0.00232647608612104,0.0100301262525111,0.999809035414286,-1.93367622535927,-0.664421131695006,0.00125852824337935,0.666978009512288,2.00473703313614,9936.22266210389,1.00023243564788
"L_raw[15]",0.0128370846351105,0.00955263780833215,0.987636307562766,-1.89941082021969,-0.653833015624255,0.0148150285657569,0.674510881644588,1.94163384548726,10689.2558215605,0.999692050288711
"L_raw[16]",0.00972575127887321,0.00971883930117208,0.987147697713702,-1.88640204755176,-0.647499957611614,-0.013739848905969,0.667838411356624,1.96711519630178,10316.5733777447,0.999684351738277
"L_raw[17]",-0.000806826808087568,0.0103415371225456,1.02612585898798,-2.00236803444625,-0.702019085748393,0.00204142515558951,0.697555200042173,2.02372955025838,9845.3480531197,1.00016485532033
"L_raw[18]",-0.0147010489957741,0.0103703425822528,1.0096524846645,-1.98206889830518,-0.681074574970929,-0.0146650225303381,0.671670962382958,1.98506870234143,9478.89319538309,0.999925443035912
"L_raw[19]",0.00743002545274513,0.00945308244990417,1.01543732072964,-1.96485708127403,-0.677875786611406,-0.00118115653972847,0.70006776631535,1.96115254585596,11538.7655865298,0.999887940828831
"L_raw[20]",-0.0215618126228302,0.00980481361041225,0.996531491472999,-1.95892430375848,-0.691235394638875,-0.0183012729863987,0.637673718917096,1.93594708289147,10330.072524214,0.999771197205282
"L_raw[21]",0.00480717926199793,0.0100711369701495,1.00807558410237,-1.97826674092064,-0.685290966755758,0.0114585490928026,0.68093491467259,1.96763083564848,10019.1109789492,1.00019593405509
"L_raw[22]",1.37243022651618e-05,0.00917581176501229,0.991366979611996,-1.94077207594263,-0.658018709189322,0.00146618829384338,0.647629229581084,1.96521252053192,11672.9306999673,0.999692723643465
"L_raw[23]",-0.00166373183320057,0.0104542920370942,0.998529015364324,-1.94570697557562,-0.675161275845432,0.00162803030781761,0.670391464426799,1.97417103587101,9122.88336999108,1.00002572584192
"L_raw[24]",0.0112552119504997,0.00979542503388783,1.01213153712897,-2.02475713220723,-0.650568470519647,0.0163634639119807,0.692268910601222,1.97312028935027,10676.4616432067,0.99971231564792
"L_raw[25]",-0.00610428832100886,0.00972152607394411,0.99262406798062,-1.95070208175393,-0.667393792244294,-0.00369354520793235,0.664088662381979,1.95687256871812,10425.5916834235,0.999744581102109
"L_raw[26]",-0.0135308939073285,0.0101448077460977,1.00656307022342,-1.97858196945864,-0.703150463863643,-0.0162079789154141,0.681758917450506,1.94597978687568,9844.51540170011,0.999925417303759
"L_raw[27]",-0.00796759245756247,0.0101252880875592,1.01896488451095,-1.99493002745634,-0.698786360661345,-0.01812830634952,0.67678167691747,2.01959639803085,10127.5327863223,0.999813261968278
"L_raw[28]",0.0093194600928389,0.00971910171940727,1.02165186948402,-1.97573072000512,-0.697552384695581,0.0160578477970431,0.70017256694155,1.97147108998911,11049.7795380201,0.999856416087734
"L_raw[29]",0.00265136016418885,0.0101829149003341,1.01354442633945,-1.9771601520667,-0.684978710651425,-3.69027444549822e-05,0.689371067973206,1.98982996649638,9906.9814718633,1.00046503621539
"L_raw[30]",-0.00385268677415817,0.0108586517636737,0.980600230604385,-1.92419853221374,-0.665156485900112,-0.000606061468434758,0.65757816365742,1.91893374780473,8155.15408281874,1.00064553415546
"L_raw[31]",-0.00197339468371175,0.0100576115245413,1.01104358234019,-1.99394286977865,-0.677756976056383,-0.00947487917027788,0.680995482540069,2.00166918370908,10105.319279563,0.999894924226429
"L_raw[32]",-0.0111908288733512,0.00979572154195443,1.00465935037929,-1.98910865277379,-0.681433072980453,-0.0168963217022283,0.674670773207439,1.94148136244361,10518.7661194006,0.999664329862499
"L_raw[33]",-0.0040506185301164,0.00995480539603329,1.02300635738766,-1.96723833960017,-0.699073619802279,-0.0239619534657345,0.682384272189168,2.04084157811387,10560.6613469726,0.999820910196212
"L_raw[34]",0.0109032462421967,0.0102997083057031,0.994305431417534,-1.94354721615726,-0.662483569754226,0.0105154036587831,0.699698104530153,1.93947607818594,9319.43905885816,0.999966965452658
"L_raw[35]",0.00729215020829306,0.0096060148642272,1.00715623100783,-1.96450089375169,-0.664700196735655,0.00667661907234291,0.690590157521455,1.97181636364658,10992.7709578875,0.999574015315924
"L_raw[36]",0.00401259323025073,0.00990165952183979,1.01205085333768,-1.95170165968552,-0.68780380762504,-0.00334950254481044,0.699186786611948,2.0083981424082,10446.9302129924,1.00011038500791
"L_raw[37]",-0.00876959080170588,0.0097422114819647,0.990009612252311,-1.92068453068628,-0.673512044052045,-0.0168116650820763,0.653333359975086,1.94925806285426,10326.7512704467,0.999779563066447
"L_raw[38]",0.0105681127956139,0.00996852587244275,1.00576507984724,-1.93962209214521,-0.671010499902778,0.0119580774616249,0.684906935812296,1.98461918555928,10179.6119983611,0.999585481132002
"L_raw[39]",-0.00573383383154265,0.00967898187361507,1.00405481837189,-1.98588947970801,-0.685756033072595,-0.0130643833460395,0.672111756846426,1.95717149216514,10761.0709845606,0.999674671426813
"L_raw[40]",-0.00493439877725021,0.0106189185257813,0.995293921866168,-1.96327086412897,-0.668761306622653,-0.00722383275554569,0.666030621033293,1.93710043219988,8785.00729487369,0.999727968431556
"L_raw[41]",-0.00811585649406185,0.0103012339729725,1.00821962813505,-1.94606599076707,-0.700631147206234,-0.00153802350792641,0.671139627308617,1.96663655288838,9579.25629915285,0.999772382497262
"L_raw[42]",0.0036952285952593,0.00968604942380317,0.990506654237875,-1.9570491338509,-0.682767213189183,0.00801808090578653,0.673731254593248,1.9303664983765,10457.3449362367,0.999705400386473
"L_raw[43]",-0.000565145404017065,0.0101459048871834,0.986394307808013,-1.93155725557802,-0.668702916000004,0.00526145888460894,0.684723639159407,1.9269305224223,9451.90921060328,0.99983160159184
"L_raw[44]",-0.0200109770068738,0.0100107340259211,1.00817673954201,-1.97778639807532,-0.697651832028079,-0.0210731391724873,0.659136558097045,1.95432750966696,10142.4179001827,0.9996883167549
"L_raw[45]",-0.00451611624903697,0.00973211873799706,1.01145084885725,-1.98295465934972,-0.682557515876719,0.00637806723171924,0.672314489723254,1.98963772038522,10801.2686622199,1.0001530291658
"L_raw[46]",-0.0116701159285095,0.0111564139602878,1.00474508918771,-1.95570066701944,-0.687731600776211,-0.00738740799644571,0.661265283474977,1.92619686330194,8110.77854179769,1.00000354371475
"L_raw[47]",-0.0175594353626906,0.0098386115925645,0.998156837922779,-1.95718723335775,-0.69912961425599,-0.0156599211796283,0.665202656692721,1.91224488445652,10292.7148391861,0.999909108482997
"L_raw[48]",-0.000954180069961839,0.0100681458651381,0.985880866063645,-1.92644511132906,-0.674570452559512,-0.00432820235489368,0.666792754247066,1.90992800900099,9588.482458604,0.999955687980095
"L_raw[49]",-0.00374426933060522,0.00955504315756195,0.982703440777033,-1.93850299612997,-0.667847960312,-0.00166141897426614,0.660759374931023,1.91228653668678,10577.4175165928,0.999742876184798
"L_raw[50]",0.00587116567851507,0.00961832728928182,0.983406496792358,-1.9353342048163,-0.638906390845919,0.00799414638651984,0.650145915716384,1.94595450986002,10453.6280673717,0.999935059791149
"L_raw[51]",0.022476565245625,0.01055609730647,0.978659419805934,-1.88906396455504,-0.634547355828389,0.0131691020750134,0.686379111949198,1.95695501674618,8595.20801151841,0.999972195196843
"L_raw[52]",-0.0207851594156294,0.0102127953713019,0.994316951498244,-1.9581887627568,-0.701112654432415,-0.0154985486633798,0.646917000736149,1.93314662933897,9478.95423541323,0.999801930038959
"L_raw[53]",-0.000494001050914216,0.0100889029160309,1.00438231987383,-2.01588751466419,-0.668882335901299,-0.0077055510515629,0.679854935379137,1.95276087352387,9910.83469829123,0.999972314689049
"L_raw[54]",-0.0032780265529282,0.0103580295880161,0.998301582182548,-1.98448056476201,-0.668576302964728,0.00235473079237403,0.654238904796589,1.96958330379192,9289.00559177564,0.999767702782286
"L_raw[55]",0.0212266827969329,0.0102576886379139,0.995174831989818,-1.9457052983041,-0.646994613811436,0.019555703549199,0.692905920042567,1.98000757661302,9412.38631282213,1.00007216907338
"L_raw[56]",0.00501910440421644,0.0111877471389062,1.00564894256322,-1.98887400201313,-0.668262804150666,0.00292745953907268,0.675153485691477,1.98315108813574,8079.9285142909,1.00011694707471
"L_raw[57]",-0.00963249686241277,0.0101329766511879,1.01091284576749,-2.00192237031332,-0.686602385170682,-0.0092556179964962,0.673394582192076,1.96901905005225,9952.98493089031,0.999803508083476
"L_raw[58]",0.000833550072879292,0.00879615355953466,0.984476513853146,-1.93543986402129,-0.664425179695213,0.00272149441057256,0.680496491116258,1.90641881585004,12526.3665140122,1.00034948296574
"L_raw[59]",-0.0195250954542917,0.0102436308190909,0.9922361120884,-1.99098682733183,-0.681784954774931,-0.0169198202054262,0.642350618397127,1.92155913445425,9382.57882711801,0.999913540324527
"L_raw[60]",-0.00158775840619098,0.00990467943183953,1.00466507202332,-1.99240778924777,-0.680466585299819,0.0138248661609207,0.674450868728379,1.98783775426407,10288.7297473831,1.00026209517063
"L_raw[61]",-0.00918014023348653,0.0106481300919873,1.02503147780644,-2.01655967768224,-0.684527620397704,-0.00979231617730094,0.670198451348973,2.01934074930919,9266.75557386719,1.00002565303247
"L_raw[62]",0.0154127974802986,0.00985818967737409,0.999027781403916,-1.9379976785602,-0.659758893847476,0.00544279106524654,0.696385528546719,1.98447638917538,10269.7717406253,0.999814376498361
"L_raw[63]",0.00174671981043179,0.00971134726662774,0.992155055881166,-1.95702103500364,-0.670046385882654,0.00811671237274713,0.673637402243597,1.90387773707971,10437.5875442552,0.999975015179223
"L_raw[64]",-0.000649845784584606,0.0103278182733044,1.0155769137695,-1.9993034836935,-0.682214060462951,0.0048128145363081,0.674862255048768,1.96387211548692,9669.59901038813,0.999758025949985
