"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.687179487179487,0.984615384615385,0.494275641025641,0.267787859344565,195,195
"catch",0.595419847328244,0.977099236641221,0.51081106870229,0.274136797497027,131,131
