"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.76413464804693,0.889854827351261,2.75545595388796,4.57523563755522,1586,1.0043
"mu_mu_C[1]",1.03382710110789,0.533430268671471,1.05110858961561,1.42306785744954,1215,1.0009
"sigma_eps_E",0.97001162780123,0.54946075154371,0.916710015429197,1.68694859354596,1260,1.0016
"sigma_eps_C",0.44316605827656,0.135164953045137,0.409871288040428,0.916249192158013,1481,1.0016
"phi_E",0.719509383024247,0.315401212970102,0.750211137686182,0.942033110848534,1566,1.0034
"phi_C",-0.1352844567716,-0.765279965401379,-0.164095683938255,0.692539466023262,2007,0.9995
"sigma_r_E",0.946554273631926,0.82686099704273,0.943841686274935,1.07677820550719,8910,0.9997
"sigma_r_C",0.77099576429727,0.652305428770045,0.768019178996199,0.905815077410381,5390,1.0001
"r_E",1.13108813989718,0.862476943447498,1.12253965234582,1.46263172042375,8219,0.9997
"r_C",1.71727143508534,1.21876766551822,1.69533633182026,2.35016316828956,5460,0.9999
"sigma_mu_E",25.8040438156943,0.0752290824397635,2.05074284751761,55.8875329768034,3986,0.9999
"sigma_mu_C",8.53946632929277,0.0928080245703437,2.00009802561672,44.6618947811078,2302,1.001
"sigma_IE",0.199100188136952,0.00572748113741077,0.138787139168235,0.746155513993381,5874,0.9995
"R_G",1.35820839298244,0.718250151697699,1.30014912896422,2.37868103793521,7449,0.9997
"R_G_boat",3.54841568107784,3.24267524183797,3.54835789388966,3.88057539267575,8787,0.9993
"B1",0.35186753537033,0.128460641344652,0.353770579111691,0.575245693408408,7459,1
"B2",0.596117688968177,0.0602450785637092,0.584043240746458,1.17279370943836,6816,0.9995
"B1_C",-0.0221144229107711,-0.324582653307076,-0.0226298386058982,0.283023257356067,6645,0.9994
