"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,119,0.936674014539237,9.8448,10,991.3464,0.00487894271765541,0.878876645757748,FALSE
2,2500,44,0.972011076457425,9.9636,10,1013.2192,0.00387848271152464,0.822793435756151,FALSE
3,2500,28,0.980044000709606,9.9732,10,1015.7724,0.00358772757726017,0.827999408537527,FALSE
4,2500,77,0.955570697707728,9.9348,10,1007.0204,0.00487671701553411,0.778023675619742,FALSE
