"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.515216346153846,0.26322643661579,52,52
"catch",0.577352472089314,0.988835725677831,0.50835326953748,0.295794925886479,627,627
