"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,74.299,0.5859,TRUE,TRUE
"gear",3,"2024-12-03",27,28.852,0.496,TRUE,TRUE
"gear",4,"2024-12-04",30,29.896,0.5647,TRUE,TRUE
"gear",5,"2024-12-05",20,21.694,0.4875,TRUE,TRUE
"gear",6,"2024-12-06",25,31.235,0.3466,TRUE,TRUE
"gear",7,"2024-12-07",31,33.617,0.4847,TRUE,TRUE
"gear",10,"2024-12-10",23,24.268,0.511,TRUE,TRUE
"gear",11,"2024-12-11",20,22.839,0.442,TRUE,TRUE
"gear",12,"2024-12-12",39,34.984,0.6676,TRUE,TRUE
"gear",13,"2024-12-13",22,28.117,0.3383,TRUE,TRUE
"gear",14,"2024-12-14",37,37.815,0.5388,TRUE,TRUE
"gear",15,"2024-12-15",33,36.18,0.4698,TRUE,TRUE
"gear",18,"2024-12-18",32,31.51,0.5776,TRUE,TRUE
"gear",20,"2024-12-20",22,25.288,0.4327,TRUE,TRUE
"gear",21,"2024-12-21",20,22.394,0.458,TRUE,TRUE
"gear",22,"2024-12-22",19,23.37,0.3749,TRUE,TRUE
"gear",23,"2024-12-23",29,28.165,0.5889,TRUE,TRUE
"gear",24,"2024-12-24",31,31.816,0.5424,TRUE,TRUE
"gear",26,"2024-12-26",33,33.984,0.5276,TRUE,TRUE
"gear",27,"2024-12-27",50,52.608,0.5047,TRUE,TRUE
"gear",28,"2024-12-28",58,59.16,0.5417,TRUE,TRUE
"gear",31,"2024-12-31",96,95.476,0.5686,TRUE,TRUE
"gear",32,"2025-01-01",55,63.394,0.416,TRUE,TRUE
"gear",33,"2025-01-02",28,28.864,0.5348,TRUE,TRUE
"gear",34,"2025-01-03",55,55.329,0.5539,TRUE,TRUE
"gear",35,"2025-01-04",39,42.207,0.4826,TRUE,TRUE
"gear",38,"2025-01-07",19,22.047,0.4282,TRUE,TRUE
"gear",39,"2025-01-08",29,29.359,0.5457,TRUE,TRUE
"gear",40,"2025-01-09",35,34.224,0.5832,TRUE,TRUE
"gear",41,"2025-01-10",34,43.229,0.331,TRUE,TRUE
"gear",42,"2025-01-11",149,129.477,0.7181,TRUE,TRUE
"gear",45,"2025-01-14",50,48.273,0.5989,TRUE,TRUE
"gear",47,"2025-01-16",16,19.808,0.3835,TRUE,TRUE
"gear",48,"2025-01-17",47,48.148,0.5353,TRUE,TRUE
"gear",49,"2025-01-18",62,60.911,0.5821,TRUE,TRUE
"gear",52,"2025-01-21",16,17.392,0.4898,TRUE,TRUE
"gear",53,"2025-01-22",8,11.78,0.2836,TRUE,TRUE
"gear",54,"2025-01-23",16,15.567,0.5847,TRUE,TRUE
"gear",55,"2025-01-24",9,16.206,0.1676,FALSE,TRUE
"gear",56,"2025-01-25",68,60.738,0.68,TRUE,TRUE
"gear",60,"2025-01-29",32,31.87,0.5644,TRUE,TRUE
"gear",61,"2025-01-30",24,24.173,0.5555,TRUE,TRUE
"gear",62,"2025-01-31",14,21.073,0.2393,FALSE,TRUE
"gear",63,"2025-02-01",48,44.641,0.6359,TRUE,TRUE
"gear",67,"2025-02-05",2,5.705,0.1343,FALSE,TRUE
"gear",68,"2025-02-06",4,6.455,0.294,TRUE,TRUE
"gear",69,"2025-02-07",13,16.277,0.3822,TRUE,TRUE
"gear",70,"2025-02-08",65,63.466,0.5883,TRUE,TRUE
"gear",73,"2025-02-11",20,20.732,0.5269,TRUE,TRUE
"gear",74,"2025-02-12",11,14.178,0.362,TRUE,TRUE
"gear",76,"2025-02-14",23,28.355,0.3673,TRUE,TRUE
"gear",77,"2025-02-15",65,61.016,0.6305,TRUE,TRUE
"gear",81,"2025-02-19",12,16.101,0.3341,TRUE,TRUE
"gear",82,"2025-02-20",30,26.914,0.6662,TRUE,TRUE
"gear",83,"2025-02-21",18,23.31,0.3342,TRUE,TRUE
"gear",84,"2025-02-22",28,30.171,0.4933,TRUE,TRUE
"gear",87,"2025-02-25",11,15.013,0.3221,TRUE,TRUE
"gear",88,"2025-02-26",32,30.698,0.6012,TRUE,TRUE
"gear",89,"2025-02-27",32,30.775,0.5979,TRUE,TRUE
"gear",90,"2025-02-28",16,29.569,0.1188,FALSE,TRUE
"gear",91,"2025-03-01",105,90.949,0.7157,TRUE,TRUE
"gear",94,"2025-03-04",1,5.416,0.04,FALSE,TRUE
"gear",94,"2025-03-04",3,5.416,0.2234,FALSE,TRUE
"gear",94,"2025-03-04",9,5.416,0.8777,FALSE,TRUE
"gear",95,"2025-03-05",0,4.475,0.0146,FALSE,FALSE
"gear",95,"2025-03-05",7,4.475,0.8331,FALSE,TRUE
"gear",95,"2025-03-05",1,4.475,0.0713,FALSE,TRUE
"gear",96,"2025-03-06",17,21.877,0.2925,TRUE,TRUE
"gear",96,"2025-03-06",35,21.877,0.9354,FALSE,TRUE
"gear",96,"2025-03-06",20,21.877,0.4488,TRUE,TRUE
"gear",97,"2025-03-07",13,13.249,0.5322,TRUE,TRUE
"gear",97,"2025-03-07",9,13.249,0.2372,FALSE,TRUE
"gear",97,"2025-03-07",9,13.249,0.2372,FALSE,TRUE
"gear",98,"2025-03-08",58,57.899,0.5471,TRUE,TRUE
"gear",98,"2025-03-08",54,57.899,0.4563,TRUE,TRUE
"gear",98,"2025-03-08",69,57.899,0.7552,FALSE,TRUE
"gear",101,"2025-03-11",18,15.294,0.7065,TRUE,TRUE
"gear",101,"2025-03-11",13,15.294,0.3914,TRUE,TRUE
"gear",101,"2025-03-11",12,15.294,0.3226,TRUE,TRUE
"gear",102,"2025-03-12",13,17.595,0.2648,TRUE,TRUE
"gear",102,"2025-03-12",17,17.595,0.5108,TRUE,TRUE
"gear",102,"2025-03-12",22,17.595,0.7666,FALSE,TRUE
"gear",104,"2025-03-14",13,22.114,0.1156,FALSE,TRUE
"gear",104,"2025-03-14",18,22.114,0.3344,TRUE,TRUE
"gear",104,"2025-03-14",33,22.114,0.9021,FALSE,TRUE
"gear",105,"2025-03-15",6,17.796,0.017,FALSE,FALSE
"gear",105,"2025-03-15",14,17.796,0.3172,TRUE,TRUE
"gear",105,"2025-03-15",29,17.796,0.9337,FALSE,TRUE
"gear",108,"2025-03-18",10,15.38,0.1921,FALSE,TRUE
"gear",108,"2025-03-18",15,15.38,0.5222,TRUE,TRUE
"gear",108,"2025-03-18",20,15.38,0.7923,FALSE,TRUE
"gear",109,"2025-03-19",15,14.274,0.5947,TRUE,TRUE
"gear",109,"2025-03-19",13,14.274,0.4557,TRUE,TRUE
"gear",109,"2025-03-19",16,14.274,0.6573,TRUE,TRUE
"gear",110,"2025-03-20",4,4.624,0.4633,TRUE,TRUE
"gear",110,"2025-03-20",4,4.624,0.4633,TRUE,TRUE
"gear",110,"2025-03-20",1,4.624,0.0643,FALSE,TRUE
"gear",111,"2025-03-21",14,11.961,0.6929,TRUE,TRUE
"gear",111,"2025-03-21",8,11.961,0.2316,FALSE,TRUE
"gear",111,"2025-03-21",9,11.961,0.309,TRUE,TRUE
"gear",112,"2025-03-22",56,58.583,0.4848,TRUE,TRUE
"gear",112,"2025-03-22",63,58.583,0.6359,TRUE,TRUE
"gear",112,"2025-03-22",65,58.583,0.6744,TRUE,TRUE
"gear",115,"2025-03-25",40,25.509,0.9308,FALSE,TRUE
"gear",115,"2025-03-25",22,25.509,0.3856,TRUE,TRUE
"gear",115,"2025-03-25",13,25.509,0.0592,FALSE,TRUE
"gear",117,"2025-03-27",18,16.954,0.6086,TRUE,TRUE
"gear",117,"2025-03-27",13,16.954,0.2986,TRUE,TRUE
"gear",117,"2025-03-27",17,16.954,0.5503,TRUE,TRUE
"gear",118,"2025-03-28",17,29.63,0.0896,FALSE,TRUE
"gear",118,"2025-03-28",33,29.63,0.6685,TRUE,TRUE
"gear",118,"2025-03-28",31,29.63,0.5986,TRUE,TRUE
"gear",119,"2025-03-29",91,127.102,0.1585,FALSE,TRUE
"gear",119,"2025-03-29",151,127.102,0.7642,FALSE,TRUE
"gear",119,"2025-03-29",161,127.102,0.8297,FALSE,TRUE
"gear",122,"2025-04-01",54,59.382,0.4236,TRUE,TRUE
"gear",122,"2025-04-01",62,59.382,0.5998,TRUE,TRUE
"gear",122,"2025-04-01",68,59.382,0.7123,TRUE,TRUE
"gear",123,"2025-04-02",9,23.701,0.0178,FALSE,FALSE
"gear",123,"2025-04-02",18,23.701,0.2713,TRUE,TRUE
"gear",123,"2025-04-02",39,23.701,0.9467,FALSE,TRUE
"gear",124,"2025-04-03",36,34.267,0.6034,TRUE,TRUE
"gear",124,"2025-04-03",37,34.267,0.6352,TRUE,TRUE
"gear",124,"2025-04-03",31,34.267,0.4282,TRUE,TRUE
"gear",125,"2025-04-04",56,44.798,0.7974,FALSE,TRUE
"gear",125,"2025-04-04",42,44.798,0.4685,TRUE,TRUE
"gear",125,"2025-04-04",29,44.798,0.1256,FALSE,TRUE
"gear",126,"2025-04-05",104,92.238,0.7,TRUE,TRUE
"gear",126,"2025-04-05",91,92.238,0.5251,TRUE,TRUE
"gear",126,"2025-04-05",91,92.238,0.5251,TRUE,TRUE
"gear",131,"2025-04-10",27,30.967,0.3885,TRUE,TRUE
"gear",131,"2025-04-10",38,30.967,0.7699,FALSE,TRUE
"gear",131,"2025-04-10",27,30.967,0.3885,TRUE,TRUE
"gear",132,"2025-04-11",37,44.641,0.3251,TRUE,TRUE
"gear",132,"2025-04-11",58,44.641,0.8321,FALSE,TRUE
"gear",132,"2025-04-11",36,44.641,0.2967,TRUE,TRUE
"gear",136,"2025-04-15",24,28.069,0.3742,TRUE,TRUE
"gear",136,"2025-04-15",35,28.069,0.7808,FALSE,TRUE
"gear",136,"2025-04-15",23,28.069,0.3315,TRUE,TRUE
"gear",140,"2025-04-19",196,174.257,0.6944,TRUE,TRUE
"gear",144,"2025-04-23",20,16.702,0.7256,TRUE,TRUE
"gear",144,"2025-04-23",12,16.702,0.2499,FALSE,TRUE
"gear",144,"2025-04-23",14,16.702,0.3752,TRUE,TRUE
"gear",145,"2025-04-24",32,29.451,0.6405,TRUE,TRUE
"gear",145,"2025-04-24",36,29.451,0.7643,FALSE,TRUE
"gear",145,"2025-04-24",22,29.451,0.2432,FALSE,TRUE
"gear",146,"2025-04-25",27,34.673,0.2724,TRUE,TRUE
"gear",146,"2025-04-25",52,34.673,0.9199,FALSE,TRUE
"gear",146,"2025-04-25",21,34.673,0.1028,FALSE,TRUE
"gear",150,"2025-04-29",39,41.184,0.4797,TRUE,TRUE
"gear",150,"2025-04-29",43,41.184,0.5984,TRUE,TRUE
"gear",150,"2025-04-29",40,41.184,0.5104,TRUE,TRUE
"gear",151,"2025-04-30",63,53.708,0.7377,TRUE,TRUE
"gear",151,"2025-04-30",56,53.708,0.5968,TRUE,TRUE
"gear",151,"2025-04-30",45,53.708,0.3277,TRUE,TRUE
"gear",152,"2025-05-01",16,39.784,0.0112,FALSE,FALSE
"gear",152,"2025-05-01",43,39.784,0.6385,TRUE,TRUE
