"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",55247.17375,185.398704433947,10039.65059492,39075.875,48136.25,54257.5,61025.5,77826.55,2932.40402622293,0.999875127877302
"E_sum",18621.5982636212,32.9638390765516,2249.8093020059,14723.2229454699,17075.8265760098,18397.2463645541,19995.0399417168,23494.5993110375,4658.17548530314,0.999753636189701
"C_sum_gear[1]",55247.17375,185.398704433947,10039.65059492,39075.875,48136.25,54257.5,61025.5,77826.55,2932.40402622293,0.999875127877302
"B1",0.265339627956032,0.00223009284688889,0.159340853339663,-0.0461106839642518,0.161980156517157,0.268327193683998,0.371141125828916,0.573843013866812,5105.14859974013,1.00027733880572
"B2",0.530762181127237,0.00533465313182037,0.388692017680684,-0.1892706502773,0.26756143860288,0.512274799953315,0.784590613622338,1.34194441397939,5308.83064817764,0.999297755036884
"r_C_gear_out[1]",1.70265510848529,0.00464380368258183,0.288615463495671,1.20860889894969,1.49050164122648,1.6785901301715,1.88173975981443,2.33968530655519,3862.70453074753,1.00062469242256
"sigma_eps_C_gear_out[1]",0.431730912035071,0.00548370257840758,0.194872564682332,0.0954163432441945,0.304233254183993,0.409532181244384,0.540919193590551,0.874725232946704,1262.85537836671,1.00222447614303
