"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-12-02",6,-2.6955,0.085,0.1,-2.7027
"catch",2,3,"2024-12-03",11,-3.2904,0.0976,0.117,-3.2999
"catch",3,3,"2024-12-03",18,-3.7207,0.0961,0.097,-3.7299
"catch",4,3,"2024-12-03",12,-3.3344,0.093,0.101,-3.343
"catch",5,3,"2024-12-03",30,-4.9807,0.3263,0.258,-5.0879
"catch",6,4,"2024-12-04",18,-3.7207,0.0961,0.097,-3.7299
"catch",7,4,"2024-12-04",24,-3.9355,0.0894,0.049,-3.9435
"catch",8,4,"2024-12-04",18,-3.7207,0.0961,0.097,-3.7299
"catch",9,4,"2024-12-04",12,-3.3344,0.093,0.101,-3.343
"catch",10,4,"2024-12-04",6,-2.6955,0.085,0.1,-2.7027
"catch",11,4,"2024-12-04",18,-3.6683,0.0885,0.119,-3.6761
"catch",12,4,"2024-12-04",18,-3.6683,0.0885,0.119,-3.6761
"catch",13,5,"2024-12-05",18,-3.7207,0.0961,0.097,-3.7299
"catch",14,5,"2024-12-05",12,-3.3344,0.093,0.101,-3.343
"catch",15,6,"2024-12-06",11,-3.2786,0.0933,0.031,-3.2873
"catch",16,6,"2024-12-06",18,-3.7108,0.0924,0.01,-3.7193
"catch",17,6,"2024-12-06",18,-4.2932,0.2572,0.059,-4.3596
"catch",18,6,"2024-12-06",24,-3.9663,0.1005,0.052,-3.9764
"catch",19,7,"2024-12-07",24,-4.088,0.1369,0.083,-4.1068
"catch",20,10,"2024-12-10",1,-2.6221,0.2261,0.137,-2.6734
"catch",21,11,"2024-12-11",12,-3.3985,0.1235,0.098,-3.4138
"catch",22,12,"2024-12-12",24,-3.9355,0.0894,0.049,-3.9435
"catch",23,12,"2024-12-12",18,-4.253,0.2546,0.208,-4.3181
"catch",24,13,"2024-12-13",9,-3.0185,0.0859,-0.056,-3.0259
"catch",25,18,"2024-12-18",0,-3.8854,0.4817,0.115,-4.118
"catch",26,18,"2024-12-18",18,-3.7207,0.0961,0.097,-3.7299
"catch",27,18,"2024-12-18",12,-3.3344,0.093,0.101,-3.343
"catch",28,20,"2024-12-20",24,-4.088,0.1369,0.083,-4.1068
"catch",29,21,"2024-12-21",24,-4.088,0.1369,0.083,-4.1068
"catch",30,22,"2024-12-22",5,-2.6006,0.0899,0.025,-2.6087
"catch",31,27,"2024-12-27",12,-3.3248,0.0894,0.009,-3.3328
"catch",32,28,"2024-12-28",18,-3.6639,0.0868,-0.011,-3.6715
"catch",33,28,"2024-12-28",24,-5.2212,0.4165,0.071,-5.3958
"catch",34,28,"2024-12-28",12,-3.5591,0.1175,-0.024,-3.573
"catch",35,28,"2024-12-28",40,-5.3345,0.3408,0.092,-5.4513
"catch",36,28,"2024-12-28",20,-3.8048,0.1038,0.019,-3.8155
"catch",37,31,"2024-12-31",16,-3.5455,0.0865,-0.072,-3.553
"catch",38,31,"2024-12-31",18,-3.6714,0.0928,-0.056,-3.68
