"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1393.33482892842,16.6130294369382,11.1418398060815,0,-1382.19
"catch",1649,-3190.06354532812,46.9018184520964,9.83541232860485,0,-3180.23
