"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,150,0.900905336043494,8.8636,9,494.0768,0.00873595672842991,0.874360781764205,FALSE
2,2500,24,0.975607296909246,9.9812,10,1018.442,0.0044570500516814,0.914154264338252,FALSE
3,2500,83,0.957580464913047,9.898,10,996.266,0.00570602603909284,0.848979130646857,FALSE
4,2500,56,0.949079139972829,8.9596,9,505.2052,0.00684117951866997,0.838421833900196,FALSE
