"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.523076923076923,0.984615384615385,0.482952098138677,0.266678885407567,195,195
"osp",0.5,0.984615384615385,0.519355988668968,0.285458052790029,130,130
"catch",0.572519083969466,0.946564885496183,0.511703360544651,0.273530857138696,131,131
