"fit","parameter","median","mean","decoupled","decoupled_reason","status","estimate","fit_method","source"
"private_boat_all_gear_Dungeness_Kept","mu_mu_E[1]",3.01233011932214,2.95490233496145,FALSE,NA,"estimate",3.01233011932214,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","mu_mu_C[1]",1.10124227158088,1.08948919728472,FALSE,NA,"estimate",1.10124227158088,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_eps_E",1.00413702196277,1.07017181619433,FALSE,NA,"estimate",1.00413702196277,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_eps_C",0.408504898746331,0.434195287675757,FALSE,NA,"estimate",0.408504898746331,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","phi_E",0.762012515865224,0.727083695603864,FALSE,NA,"estimate",0.762012515865224,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","phi_C",-0.143193106750847,-0.104024347714156,FALSE,NA,"estimate",-0.143193106750847,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_E",1.05474178921091,1.05699150238873,FALSE,NA,"estimate",1.05474178921091,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_C",0.765370226040531,0.768343275883722,FALSE,NA,"estimate",0.765370226040531,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_E",0.898892368973055,0.905975873109834,FALSE,NA,"estimate",0.898892368973055,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_C",1.70709178962065,1.72988286581143,FALSE,NA,"estimate",1.70709178962065,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_mu_E",1.91956506660615,13.4222779746245,FALSE,NA,"estimate",1.91956506660615,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_mu_C",1.98507514665409,52.7127417326358,FALSE,NA,"estimate",1.98507514665409,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_IE",0.137662456820253,0.200339679714507,TRUE,"no I/E observations in this fit (n_ie_obs = 0); sigma_IE is its prior","prior only",NA,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","R_G",1.30733919913435,1.36090973987205,FALSE,NA,"estimate",1.30733919913435,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","R_G_boat",3.54563447350422,3.54812055545122,FALSE,NA,"estimate",3.54563447350422,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B1",0.641002352106925,0.64179676403674,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B2",0.515185622681054,0.509711381107784,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","B1_C",-0.193885249252063,-0.194029072531379,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","kappa_OSP",3.00690626172136,3.14841568090929,TRUE,"osp_scale_is_tau = TRUE: the OSP mean uses L, not kappa_OSP; this is the prior","prior only",NA,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","sigma_r_OSP",0.790904101139811,0.793678751184489,FALSE,NA,"estimate",0.790904101139811,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","r_OSP",1.59864614728847,1.61938544390824,FALSE,NA,"estimate",1.59864614728847,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","f_crab[1]",0.294486696868074,0.301710109764499,FALSE,NA,"estimate",0.294486696868074,"BSS","reconstructed"
"private_boat_all_gear_Dungeness_Kept","f_lower[1]",0,0,TRUE,"use_osp_crab_lower = FALSE: the OSP lower bound is off and f_lower is pinned at 0","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","mu_mu_E[1]",1.55119181673944,1.60437053575536,FALSE,NA,"estimate",1.55119181673944,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","mu_mu_C[1]",0.768200479326771,0.723794150871706,FALSE,NA,"estimate",0.768200479326771,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_eps_E",1.51596651320205,1.71044809111826,FALSE,NA,"estimate",1.51596651320205,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_eps_C",0.431806131451043,0.595564907233658,FALSE,NA,"estimate",0.431806131451043,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","phi_E",0.311574244157765,0.274499716175772,FALSE,NA,"estimate",0.311574244157765,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","phi_C",0.057492282040927,0.0505368728551918,FALSE,NA,"estimate",0.057492282040927,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_E",0.64408788834267,0.640193398422353,FALSE,NA,"estimate",0.64408788834267,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_C",1.12272478053991,1.15350720138849,FALSE,NA,"estimate",1.12272478053991,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_E",2.41051442655913,15.798465847053,FALSE,NA,"estimate",2.41051442655913,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_C",0.793329103347767,0.905934953299069,FALSE,NA,"estimate",0.793329103347767,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_mu_E",1.99045920875623,12.5814705967816,FALSE,NA,"estimate",1.99045920875623,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_mu_C",1.98030545140573,32.0280241718589,FALSE,NA,"estimate",1.98030545140573,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_IE",0.138031824881082,0.200867441470561,TRUE,"no I/E observations in this fit (n_ie_obs = 0); sigma_IE is its prior","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","R_G",1.29428550686446,1.35998576466368,FALSE,NA,"estimate",1.29428550686446,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","R_G_boat",2.90183532293491,2.91684467485173,FALSE,NA,"estimate",2.90183532293491,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B1",0.813592510807483,0.81317597742437,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B2",-0.0312967280910353,-0.0245805479495531,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","B1_C",0.0347863034524744,0.0467126607072987,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","kappa_OSP",3.01033603015969,3.15636511777349,TRUE,"osp_scale_is_tau = TRUE: the OSP mean uses L, not kappa_OSP; this is the prior","prior only",NA,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","sigma_r_OSP",0.705336334929088,0.725817374005751,FALSE,NA,"estimate",0.705336334929088,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","r_OSP",2.01005294357768,2.56664406292507,FALSE,NA,"estimate",2.01005294357768,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","f_crab[1]",0.29306282436813,0.299910669447311,FALSE,NA,"estimate",0.29306282436813,"BSS","reconstructed"
"private_boat_ring_net_only_Dungeness_Kept","f_lower[1]",0,0,TRUE,"use_osp_crab_lower = FALSE: the OSP lower bound is off and f_lower is pinned at 0","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","mu_mu_E[1]",3.15306596604178,3.15024627349043,FALSE,NA,"estimate",3.15306596604178,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","mu_mu_C[1]",-0.00319026588535921,0.00943460754335944,FALSE,NA,"estimate",-0.00319026588535921,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_eps_E",0.342923211465152,0.363028237894246,FALSE,NA,"estimate",0.342923211465152,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_eps_C",0.326273586410475,0.345277788454344,FALSE,NA,"estimate",0.326273586410475,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","phi_E",0.453232987211759,0.425420849070864,FALSE,NA,"estimate",0.453232987211759,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","phi_C",0.329519193039522,0.298975912591384,FALSE,NA,"estimate",0.329519193039522,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_E",0.476436979818561,0.477200999896033,FALSE,NA,"estimate",0.476436979818561,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_C",1.08572306889558,1.08591394114386,FALSE,NA,"estimate",1.08572306889558,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_E",4.40543780267642,4.42107329248001,FALSE,NA,"estimate",4.40543780267642,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_C",0.848324224598106,0.850367105227978,FALSE,NA,"estimate",0.848324224598106,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_mu_E",1.98426881869184,17.6822763608017,FALSE,NA,"estimate",1.98426881869184,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_mu_C",1.92041119977175,20.1719498180669,FALSE,NA,"estimate",1.92041119977175,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_IE",0.57467839731423,0.598466948717851,FALSE,NA,"estimate",0.57467839731423,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","R_G",1.28026448576101,1.28065997760501,FALSE,NA,"estimate",1.28026448576101,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","R_G_boat",3.99279971282774,4.51286082295798,TRUE,"shore fit: no boat count stream; the boat gear ratio is its prior","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B1",1.03268457525814,1.03265256593908,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B2",0.0628787351396833,0.065829048262762,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","B1_C",-0.423636831229469,-0.423376239794004,FALSE,NA,"unknown (window-dependent; not reconstructible)",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","kappa_OSP",2.99225583439204,3.13887886923234,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","sigma_r_OSP",1.97516712816256,10.5595490381462,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","r_OSP",0.256325789439975,3665.90916587147,TRUE,"shore fit: no OSP observations (OSP_n = 0)","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","f_crab[1]",1,1,TRUE,"shore fit: apply_crab_fraction = 0, f is pinned at 1","prior only",NA,"BSS","reconstructed"
"shore_all_gear_Dungeness_Kept","f_lower[1]",0,0,TRUE,"shore fit: apply_crab_fraction = 0, f is pinned at 1","prior only",NA,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","mu_mu_E[1]",3.05062857944813,3.05786287994814,FALSE,NA,"estimate",3.05062857944813,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","mu_mu_C[1]",0.326324175603208,0.328774661873526,FALSE,NA,"estimate",0.326324175603208,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_eps_E",0.158354968756768,0.197602825538916,FALSE,NA,"estimate",0.158354968756768,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_eps_C",0.125755001494209,0.149707197182458,FALSE,NA,"estimate",0.125755001494209,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","phi_E",0.10155302059587,0.0860628059269626,FALSE,NA,"estimate",0.10155302059587,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","phi_C",-0.255355023178375,-0.203700762752333,FALSE,NA,"estimate",-0.255355023178375,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_r_E",0.506576366741261,0.510990294731503,FALSE,NA,"estimate",0.506576366741261,"BSS","reconstructed"
"shore_ring_net_only_Dungeness_Kept","sigma_r_C",0.774309778982317,0.775722078747172,FALSE,NA,"estimate",0.774309778982317,"BSS","reconstructed"
