"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.2072,0.0548,-0.023,-2.2102
"catch",2,2,"2024-09-17",27,-4.4056,0.1183,-0.031,-4.4196
"catch",3,2,"2024-09-17",0,-1.5797,0.108,0.02,-1.5914
"catch",4,2,"2024-09-17",1,-1.564,0.0568,-0.106,-1.5672
"catch",5,3,"2024-09-18",0,-1.5797,0.108,0.02,-1.5914
"catch",6,3,"2024-09-18",3,-2.0555,0.0392,-0.111,-2.057
"catch",7,3,"2024-09-18",0,-1.5797,0.108,0.02,-1.5914
"catch",8,3,"2024-09-18",12,-3.8654,0.145,-0.065,-3.8865
"catch",9,4,"2024-09-19",0,-1.5797,0.108,0.02,-1.5914
"catch",10,4,"2024-09-19",5,-2.7524,0.0857,-0.035,-2.7598
"catch",11,4,"2024-09-19",0,-1.5797,0.108,0.02,-1.5914
"catch",12,5,"2024-09-20",11,-3.2104,0.0519,-0.071,-3.2131
"catch",13,5,"2024-09-20",2,-1.7668,0.037,-0.027,-1.7682
"catch",14,5,"2024-09-20",1,-1.564,0.0568,-0.106,-1.5672
"catch",15,5,"2024-09-20",6,-2.7555,0.0656,-0.017,-2.7598
"catch",16,5,"2024-09-20",0,-2.0224,0.1368,-0.006,-2.0411
"catch",17,5,"2024-09-20",6,-2.7555,0.0656,-0.017,-2.7598
"catch",18,5,"2024-09-20",0,-1.5797,0.108,0.02,-1.5914
"catch",19,6,"2024-09-21",11,-4.5211,0.2429,0.081,-4.5802
"catch",20,6,"2024-09-21",2,-1.7373,0.0332,-0.132,-1.7384
"catch",21,6,"2024-09-21",6,-2.6394,0.0456,-0.068,-2.6415
"catch",22,6,"2024-09-21",3,-2.0957,0.0456,-0.049,-2.0978
"catch",23,6,"2024-09-21",0,-0.8523,0.0631,-0.033,-0.8563
"catch",24,6,"2024-09-21",1,-1.4647,0.0496,-0.083,-1.4671
"catch",25,6,"2024-09-21",1,-1.2603,0.0233,-0.13,-1.2608
"catch",26,6,"2024-09-21",0,-0.8523,0.0631,-0.033,-0.8563
"catch",27,6,"2024-09-21",3,-2.1264,0.0485,-0.099,-2.1288
"catch",28,6,"2024-09-21",4,-2.291,0.0422,-0.133,-2.2928
"catch",29,6,"2024-09-21",3,-2.1264,0.0485,-0.099,-2.1288
"catch",30,6,"2024-09-21",0,-0.8523,0.0631,-0.033,-0.8563
"catch",31,6,"2024-09-21",5,-2.5837,0.0618,-0.079,-2.5875
"catch",32,6,"2024-09-21",0,-1.411,0.0973,-0.062,-1.4205
"catch",33,6,"2024-09-21",0,-2.1596,0.1449,-0.045,-2.1806
