"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.462,0.5452,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.462,0.7279,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.462,0.9358,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.462,0.8342,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.462,0.7279,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.791,0.5524,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.462,0.5452,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.462,0.2146,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.462,0.5452,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.462,0.2146,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.791,0.1459,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.791,0.5524,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.462,0.8975,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.462,0.5452,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.791,0.3881,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.791,0.3881,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.462,0.7279,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.462,0.5452,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.462,0.2146,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.462,0.7279,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.791,0.8148,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.807,0.4157,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.847,0.587,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.171,0.2418,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.171,0.2418,FALSE,TRUE
"trailer",35,"2025-01-04",0,2.23,0.1693,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.171,0.2418,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.171,0.9299,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.171,0.6017,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.171,0.6017,TRUE,TRUE
"trailer",42,"2025-01-11",1,2.23,0.4433,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.171,0.9591,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.171,0.2418,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.171,0.8777,FALSE,TRUE
"trailer",49,"2025-01-18",4,2.23,0.8115,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.171,0.6017,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.171,0.6017,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.171,0.2418,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.171,0.6017,TRUE,TRUE
"trailer",56,"2025-01-25",1,2.23,0.4433,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.171,0.8777,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.171,0.2418,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.171,0.2418,FALSE,TRUE
"trailer",63,"2025-02-01",0,1.065,0.2567,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.56,0.3295,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.56,0.3295,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.56,0.3295,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.835,0.683,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.56,0.3295,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.56,0.7655,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.56,0.7655,FALSE,TRUE
"trailer",77,"2025-02-15",2,1.065,0.8051,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.56,0.3295,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.56,0.3295,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.56,0.3295,TRUE,TRUE
"trailer",84,"2025-02-22",1,1.065,0.6303,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.56,0.3295,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.56,0.9103,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.56,0.3295,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.56,0.3295,TRUE,TRUE
"trailer",91,"2025-03-01",2,2.802,0.5464,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.474,0.212,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.474,0.212,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.474,0.5402,TRUE,TRUE
"trailer",98,"2025-03-08",0,2.802,0.1432,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.474,0.724,TRUE,TRUE
"trailer",102,"2025-03-12",1,1.474,0.5402,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.474,0.5402,TRUE,TRUE
"trailer",105,"2025-03-15",0,2.802,0.1432,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.474,0.724,TRUE,TRUE
"trailer",109,"2025-03-19",0,1.474,0.212,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.474,0.212,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.474,0.212,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.474,0.212,FALSE,TRUE
"trailer",112,"2025-03-22",1,2.802,0.3823,TRUE,TRUE
"trailer",112,"2025-03-22",6,2.802,0.8588,FALSE,TRUE
"trailer",113,"2025-03-23",0,2.802,0.1432,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.474,0.9836,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.474,0.212,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.474,0.212,FALSE,TRUE
"trailer",122,"2025-04-01",1,5.174,0.2522,TRUE,TRUE
"trailer",123,"2025-04-02",1,5.174,0.2522,TRUE,TRUE
"trailer",124,"2025-04-03",6,5.174,0.6899,TRUE,TRUE
"trailer",125,"2025-04-04",13,5.174,0.9025,FALSE,TRUE
"trailer",125,"2025-04-04",9,5.174,0.8126,FALSE,TRUE
"trailer",126,"2025-04-05",16,9.854,0.7976,FALSE,TRUE
"trailer",131,"2025-04-10",0,5.174,0.0915,FALSE,TRUE
"trailer",132,"2025-04-11",2,5.174,0.3774,TRUE,TRUE
"trailer",136,"2025-04-15",2,5.174,0.3774,TRUE,TRUE
"trailer",140,"2025-04-19",2,9.854,0.2392,FALSE,TRUE
"trailer",144,"2025-04-23",10,5.174,0.8411,FALSE,TRUE
"trailer",145,"2025-04-24",3,5.174,0.479,TRUE,TRUE
"trailer",145,"2025-04-24",3,5.174,0.479,TRUE,TRUE
"trailer",146,"2025-04-25",7,5.174,0.7382,TRUE,TRUE
"trailer",150,"2025-04-29",2,5.174,0.3774,TRUE,TRUE
"trailer",150,"2025-04-29",3,5.174,0.479,TRUE,TRUE
"trailer",151,"2025-04-30",7,5.174,0.7382,TRUE,TRUE
"trailer",152,"2025-05-01",56,10.581,0.9908,FALSE,FALSE
"trailer",152,"2025-05-01",56,10.581,0.9908,FALSE,FALSE
"trailer",153,"2025-05-02",3,10.581,0.2949,TRUE,TRUE
"trailer",153,"2025-05-02",2,10.581,0.225,FALSE,TRUE
"trailer",154,"2025-05-03",4,20.189,0.2216,FALSE,TRUE
"trailer",155,"2025-05-04",7,20.189,0.331,TRUE,TRUE
"trailer",155,"2025-05-04",7,20.189,0.331,TRUE,TRUE
"trailer",158,"2025-05-07",1,10.581,0.1457,FALSE,TRUE
"trailer",158,"2025-05-07",0,10.581,0.0517,FALSE,TRUE
"trailer",158,"2025-05-07",0,10.581,0.0517,FALSE,TRUE
"trailer",164,"2025-05-13",1,10.581,0.1457,FALSE,TRUE
"trailer",164,"2025-05-13",1,10.581,0.1457,FALSE,TRUE
"trailer",165,"2025-05-14",0,10.581,0.0517,FALSE,TRUE
"trailer",166,"2025-05-15",11,10.581,0.6559,TRUE,TRUE
"trailer",166,"2025-05-15",9,10.581,0.5899,TRUE,TRUE
"trailer",167,"2025-05-16",1,10.581,0.1457,FALSE,TRUE
"trailer",167,"2025-05-16",0,10.581,0.0517,FALSE,TRUE
"trailer",168,"2025-05-17",3,20.189,0.1801,FALSE,TRUE
"trailer",168,"2025-05-17",2,20.189,0.1354,FALSE,TRUE
"trailer",172,"2025-05-21",2,10.581,0.225,FALSE,TRUE
"trailer",172,"2025-05-21",2,10.581,0.225,FALSE,TRUE
"trailer",173,"2025-05-22",13,10.581,0.7107,TRUE,TRUE
"trailer",173,"2025-05-22",12,10.581,0.6845,TRUE,TRUE
"trailer",174,"2025-05-23",10,10.581,0.6244,TRUE,TRUE
"trailer",174,"2025-05-23",5,10.581,0.4135,TRUE,TRUE
"trailer",175,"2025-05-24",23,34.566,0.5207,TRUE,TRUE
"trailer",175,"2025-05-24",7,34.566,0.2274,FALSE,TRUE
"trailer",186,"2025-06-04",2,16.445,0.1602,FALSE,TRUE
"trailer",186,"2025-06-04",2,16.445,0.1602,FALSE,TRUE
"trailer",187,"2025-06-05",5,16.445,0.3048,TRUE,TRUE
"trailer",187,"2025-06-05",4,16.445,0.2604,TRUE,TRUE
"trailer",187,"2025-06-05",1,16.445,0.1026,FALSE,TRUE
"trailer",188,"2025-06-06",1,16.445,0.1026,FALSE,TRUE
"trailer",188,"2025-06-06",2,16.445,0.1602,FALSE,TRUE
"trailer",189,"2025-06-07",13,31.22,0.3741,TRUE,TRUE
"trailer",189,"2025-06-07",14,31.22,0.3939,TRUE,TRUE
"trailer",202,"2025-06-20",8,16.445,0.4204,TRUE,TRUE
"trailer",202,"2025-06-20",8,16.445,0.4204,TRUE,TRUE
"trailer",203,"2025-06-21",6,31.22,0.2121,FALSE,TRUE
"trailer",203,"2025-06-21",2,31.22,0.0943,FALSE,TRUE
"trailer",214,"2025-07-02",16,60.768,0.2636,TRUE,TRUE
"trailer",217,"2025-07-05",74,115.555,0.4956,TRUE,TRUE
"trailer",228,"2025-07-16",13,60.768,0.2246,FALSE,TRUE
"trailer",228,"2025-07-16",12,60.768,0.2111,FALSE,TRUE
