"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.35998576466368,0.425232636985578,1.29428550686446,0.715615983949729,2.36885457216081,-0.019,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.274499716175772,0.36251267934925,0.311574244157765,-0.50184453589274,0.852153109148945,0.189,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0505368728551918,0.437266866230338,0.057492282040927,-0.773719813331984,0.8264410067846,0.022,TRUE
"B1","normal(0, 1.0)",0,1,0.81317597742437,0.254071326258898,0.813592510807483,0.321316906021238,1.30898901798854,0.746,FALSE
"B2","normal(0, 1.0)",0,1,-0.0245805479495531,1.01027498021992,-0.0312967280910353,-2.01730499584545,1.95071406417162,-0.01,TRUE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,1.60437053575536,0.965802427684053,1.55119181673944,-0.267378983588403,3.76245646888945,0.517,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.723794150871706,0.60546859702489,0.768200479326771,-0.702871174928058,1.76842134010476,0.697,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,1.71044809111826,0.853039722107636,1.51596651320205,0.680970260034356,3.92597620747422,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.595564907233658,0.587256110840809,0.431806131451043,0.0177556564401025,2.11156928785037,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.640193398422353,0.218842912182766,0.64408788834267,0.176772378294297,1.07312633693425,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,1.15350720138849,0.285893455943491,1.12272478053991,0.682986169112536,1.81507959337649,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,12.5814705967816,198.07958640694,1.99045920875623,0.070809504995008,50.4250879553146,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,32.0280241718589,1566.43556831209,1.98030545140573,0.0727008269790331,44.5896642794189,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,0.0467126607072987,0.597912906377346,0.0347863034524744,-1.09592483361473,1.25938708356463,0.402,TRUE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,2.91684467485173,0.398638458839234,2.90183532293491,2.19304842828034,3.74852513425737,0.835,FALSE
