"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,0,0.972496246029062,6.9775,7,126.328,0.042204399041486,0.903909063292253,FALSE
2,2000,1,0.971327030428285,6.992,7,126.7835,0.0406175082918978,0.934968590434572,FALSE
3,2000,3,0.946145966917426,5.9975,6,63.063,0.0539325681451572,0.984653781995514,FALSE
4,2000,2,0.961848005461461,6.681,7,112.93,0.0462275499984457,0.960737845930007,FALSE
