"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_E",0.310973423052978,0.800184433573044,1.32557844969509,0.194087967464221,0.184610966352212
"sigma_eps_E",1.51546702480651,2.23182069531719,0.694663850560893,0.194087967464221,0.184610966352212
"sigma_r_E",0.644270774757506,0.400931352069745,-0.547424666619917,0.194087967464221,0.184610966352212
"phi_C",0.0576118718611549,-0.369743556745988,-0.364380461099768,0.194087967464221,0.184610966352212
"R_G",1.29446090528498,1.0752673787871,-0.333946629195486,0.194087967464221,0.184610966352212
"sigma_eps_C",0.43198052344323,0.276758093624971,-0.329686916800077,0.194087967464221,0.184610966352212
"R_G_boat",2.90183532293491,2.94262043187188,-0.301024753492448,0.194087967464221,0.184610966352212
"sigma_r_C",1.12272478053991,1.11745563529333,-0.0743492337771657,0.194087967464221,0.184610966352212
"sigma_IE",0.137934920157595,0.223504973827275,-0.0447462205170401,0.194087967464221,0.184610966352212
"sigma_mu_E",1.98894138317502,3.9437127854999,-0.0388309914545824,0.194087967464221,0.184610966352212
"r_C",0.793329103347767,0.866593148192425,-0.0309348574088736,0.194087967464221,0.184610966352212
"sigma_mu_C",1.98039834884196,1.63362272254781,-0.019070279612489,0.194087967464221,0.184610966352212
"r_E",2.40914611604964,6.43003301543138,-0.0183886958747977,0.194087967464221,0.184610966352212
