"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"trailer",1,2,"2024-09-17",5,-2.3857,0.275,-0.019,-2.4613
"trailer",2,3,"2024-09-18",9,-2.989,0.2604,0.43,-3.0586
"trailer",3,4,"2024-09-19",3,-2.34,0.2658,0.041,-2.4107
"trailer",4,5,"2024-09-20",1,-2.6422,0.4578,0.266,-2.8564
"trailer",5,5,"2024-09-20",0,-3.0299,0.8326,0.252,-3.7368
"trailer",6,9,"2024-09-24",3,-2.34,0.2658,0.041,-2.4107
"trailer",7,12,"2024-09-27",5,-2.3857,0.275,-0.019,-2.4613
"trailer",8,13,"2024-09-28",12,-3.1276,0.3293,-0.084,-3.2362
"trailer",9,16,"2024-10-01",7,-2.8139,0.2612,0.135,-2.8828
"trailer",10,18,"2024-10-03",4,-2.1689,0.2319,-0.016,-2.2227
"trailer",11,19,"2024-10-04",5,-2.3428,0.232,0.057,-2.3967
"trailer",12,20,"2024-10-05",12,-3.1326,0.2918,0.291,-3.2181
"trailer",13,23,"2024-10-08",0,-2.4819,0.6783,0.324,-2.9536
"trailer",14,24,"2024-10-09",3,-2.0606,0.2234,0.04,-2.1105
"trailer",15,26,"2024-10-11",3,-2.0606,0.2234,0.04,-2.1105
"trailer",16,27,"2024-10-12",9,-2.8469,0.2989,0.017,-2.9363
"trailer",17,28,"2024-10-13",7,-2.7536,0.2939,0.161,-2.8399
"trailer",18,30,"2024-10-15",2,-1.8259,0.2007,0.095,-1.8663
"trailer",19,31,"2024-10-16",2,-1.8259,0.2007,0.095,-1.8663
"trailer",20,32,"2024-10-17",2,-1.8259,0.2007,0.095,-1.8663
"trailer",21,33,"2024-10-18",1,-1.2243,0.122,0.097,-1.2392
"trailer",22,34,"2024-10-19",0,-1.6785,0.5185,0.301,-1.9525
"trailer",23,36,"2024-10-21",1,-1.2243,0.122,0.097,-1.2392
"trailer",24,37,"2024-10-22",0,-0.9257,0.2354,-0.025,-0.9813
"trailer",25,38,"2024-10-23",0,-0.9257,0.2354,-0.025,-0.9813
"trailer",26,39,"2024-10-24",2,-1.8259,0.2007,0.095,-1.8663
"trailer",27,40,"2024-10-25",0,-0.9257,0.2354,-0.025,-0.9813
"trailer",28,41,"2024-10-26",1,-1.5611,0.2894,0.193,-1.6459
"trailer",29,45,"2024-10-30",1,-1.2473,0.1423,0.187,-1.2676
"trailer",30,47,"2024-11-01",2,-1.8587,0.2873,0.228,-1.9429
"trailer",31,51,"2024-11-05",0,-0.9037,0.3234,0.134,-1.0089
"trailer",32,52,"2024-11-06",1,-1.2473,0.1423,0.187,-1.2676
"trailer",33,53,"2024-11-07",4,-3.3041,0.8395,0.477,-4.0689
"trailer",34,54,"2024-11-08",1,-1.2473,0.1423,0.187,-1.2676
"trailer",35,55,"2024-11-09",0,-1.6152,0.6524,0.373,-2.0564
"trailer",36,58,"2024-11-12",0,-0.1764,0.1707,0.152,-0.2058
"trailer",37,59,"2024-11-13",0,-0.1764,0.1707,0.152,-0.2058
"trailer",38,60,"2024-11-14",0,-0.1764,0.1707,0.152,-0.2058
"trailer",39,65,"2024-11-19",0,-0.1764,0.1707,0.152,-0.2058
"trailer",40,66,"2024-11-20",0,-0.1764,0.1707,0.152,-0.2058
"trailer",41,67,"2024-11-21",0,-0.1764,0.1707,0.152,-0.2058
"trailer",42,68,"2024-11-22",0,-0.1764,0.1707,0.152,-0.2058
"trailer",43,72,"2024-11-26",1,-1.3411,0.271,0.308,-1.4185
"trailer",44,76,"2024-11-30",2,-1.8407,0.4181,0.568,-2.0421
