"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
48,"2025-01-17","2025-01-17",1,1,1,1,1,1,2,0,TRUE,2.69052001001031,0.822412524171723
49,"2025-01-18","2025-01-18",1,1,1,1,1,1,4,0,TRUE,2.60403752508398,0.771905199186289
50,"2025-01-19","2025-01-19",1,0,0,0,0,0,0,0,FALSE,3.63262576262506,0.886910487747354
51,"2025-01-20","2025-01-20",1,0,0,0,0,0,0,0,FALSE,3.78677981642698,0.92449262816376
52,"2025-01-21","2025-01-21",1,1,1,1,1,1,1,0,TRUE,3.20931004847427,0.892469300137401
53,"2025-01-22","2025-01-22",1,1,0,1,0,1,0,0,TRUE,3.2109458684132,0.936352351259027
54,"2025-01-23","2025-01-23",1,1,1,1,1,1,1,0,TRUE,3.27457620887515,0.845701843175372
55,"2025-01-24","2025-01-24",1,1,1,1,1,1,1,0,TRUE,3.18799752386154,0.876098271186455
56,"2025-01-25","2025-01-25",1,1,1,1,1,1,2,0,TRUE,3.28048754585059,0.865666527861831
57,"2025-01-26","2025-01-26",1,0,0,0,0,0,0,0,FALSE,4.07587298962489,0.88544706324997
58,"2025-01-27","2025-01-27",1,0,0,0,0,0,0,0,FALSE,4.28728964513355,0.895180476405501
59,"2025-01-28","2025-01-28",1,0,0,0,0,0,0,0,FALSE,3.95407626633641,0.883615924185242
60,"2025-01-29","2025-01-29",1,1,1,1,1,1,5,0,TRUE,3.16730558414393,0.741474165227413
61,"2025-01-30","2025-01-30",1,1,0,1,0,1,0,0,TRUE,3.39778246664289,0.892809624565496
62,"2025-01-31","2025-01-31",1,1,0,1,0,1,0,0,TRUE,3.71089006402146,0.895092854466517
63,"2025-02-01","2025-02-01",1,1,0,1,0,1,0,0,TRUE,3.93417954325042,0.904167703399935
64,"2025-02-02","2025-02-02",1,0,0,0,0,0,0,0,FALSE,4.43195321198696,0.930231778444877
65,"2025-02-03","2025-02-03",1,0,0,0,0,0,0,0,FALSE,4.58617290168211,0.92906453540781
66,"2025-02-04","2025-02-04",1,0,0,0,0,0,0,0,FALSE,4.513847100647,0.904015493307362
67,"2025-02-05","2025-02-05",1,1,0,1,0,1,0,0,TRUE,4.11584948316736,0.924299362223416
68,"2025-02-06","2025-02-06",1,1,0,1,0,1,0,0,TRUE,3.90089439172335,0.889795584685943
69,"2025-02-07","2025-02-07",1,1,0,1,0,1,0,0,TRUE,3.61364705926674,0.907701654247482
70,"2025-02-08","2025-02-08",1,1,0,1,0,1,0,0,TRUE,3.37772846420697,0.915675725978368
71,"2025-02-09","2025-02-09",1,0,0,0,0,0,0,0,FALSE,3.94805437777267,0.936049025755322
72,"2025-02-10","2025-02-10",1,0,0,0,0,0,0,0,FALSE,4.03092148825736,0.921232549905537
73,"2025-02-11","2025-02-11",1,1,0,1,0,1,0,0,TRUE,3.69968838449888,0.916284411457338
74,"2025-02-12","2025-02-12",1,1,0,1,0,1,0,0,TRUE,3.52353897149818,0.910548593912492
75,"2025-02-13","2025-02-13",1,0,0,0,0,0,0,0,FALSE,3.77219242555928,0.898642689158156
76,"2025-02-14","2025-02-14",1,1,1,1,1,1,1,0,TRUE,3.29508947029781,0.859354630712841
77,"2025-02-15","2025-02-15",1,1,1,1,1,1,2,0,TRUE,3.1547697911886,0.855070839242189
78,"2025-02-16","2025-02-16",1,0,0,0,0,0,0,0,FALSE,4.1523552874581,0.902427388852541
79,"2025-02-17","2025-02-17",1,0,0,0,0,0,0,0,FALSE,4.46521341480419,0.955462577627352
80,"2025-02-18","2025-02-18",1,0,0,0,0,0,0,0,FALSE,4.5141997538867,0.942826242798864
81,"2025-02-19","2025-02-19",1,1,0,1,0,1,0,0,TRUE,4.03725284688572,0.940114456941566
82,"2025-02-20","2025-02-20",1,1,0,1,0,1,0,0,TRUE,3.86524795056927,0.948320577176563
83,"2025-02-21","2025-02-21",1,1,0,1,0,1,0,0,TRUE,3.77965352400799,0.953954665543648
84,"2025-02-22","2025-02-22",1,1,0,1,0,1,0,0,TRUE,3.60515033311132,0.957827712006494
85,"2025-02-23","2025-02-23",1,0,0,0,0,0,0,0,FALSE,4.1173130398709,0.951199790664622
86,"2025-02-24","2025-02-24",1,0,0,0,0,0,0,0,FALSE,4.11781389605196,0.951533803717453
87,"2025-02-25","2025-02-25",1,1,0,1,0,1,0,0,TRUE,3.61194217325981,0.955373388656901
88,"2025-02-26","2025-02-26",1,1,1,1,1,1,1,0,TRUE,3.37451140636138,0.994281795344389
89,"2025-02-27","2025-02-27",1,1,0,1,0,1,0,0,TRUE,3.41492994952363,1.00917836254189
90,"2025-02-28","2025-02-28",1,1,0,1,0,1,0,0,TRUE,3.41878770396684,1.01513897308529
91,"2025-03-01","2025-03-01",1,1,1,1,1,1,2,0,TRUE,3.28789551478089,0.978487148982162
92,"2025-03-02","2025-03-02",1,0,0,0,0,0,0,0,FALSE,4.0051298532521,0.987124534505005
93,"2025-03-03","2025-03-03",1,0,0,0,0,0,0,0,FALSE,4.15891489252745,0.952869396326956
94,"2025-03-04","2025-03-04",1,1,0,1,0,1,0,0,TRUE,3.74321186888274,0.966737195126947
95,"2025-03-05","2025-03-05",1,1,0,1,0,1,0,0,TRUE,3.67557488049366,0.94796639563723
96,"2025-03-06","2025-03-06",1,1,0,1,0,1,0,0,TRUE,3.55491502113296,0.944010411910686
97,"2025-03-07","2025-03-07",1,0,0,0,0,0,0,0,FALSE,3.52240603602702,0.927823766053251
98,"2025-03-08","2025-03-08",1,1,0,1,0,1,0,0,TRUE,2.50622234012705,0.933285363698958
99,"2025-03-09","2025-03-09",1,0,0,0,0,0,0,0,FALSE,2.54787244937233,0.937383707565621
100,"2025-03-10","2025-03-10",1,0,0,0,0,0,0,0,FALSE,2.42177442817663,0.955301112758459
101,"2025-03-11","2025-03-11",1,1,0,1,0,1,0,0,TRUE,2.24105771442561,0.946772290886495
102,"2025-03-12","2025-03-12",1,1,0,1,0,1,0,0,TRUE,2.50377944190703,0.913958326176954
103,"2025-03-13","2025-03-13",1,0,0,0,0,0,0,0,FALSE,3.49564174228806,0.924480841306944
104,"2025-03-14","2025-03-14",1,1,0,1,0,1,0,0,TRUE,3.32352820726295,0.932815679619104
105,"2025-03-15","2025-03-15",1,1,0,1,0,1,0,0,TRUE,3.10736188534277,0.920234596364518
106,"2025-03-16","2025-03-16",1,0,0,0,0,0,0,0,FALSE,3.86176012967506,0.924606810150608
107,"2025-03-17","2025-03-17",1,0,0,0,0,0,0,0,FALSE,3.94380483546579,0.903481535755894
108,"2025-03-18","2025-03-18",1,1,0,1,0,1,0,0,TRUE,3.4504092723499,0.917007819313298
109,"2025-03-19","2025-03-19",1,1,0,1,0,2,0,0,TRUE,3.23149825422992,0.931415971188421
110,"2025-03-20","2025-03-20",1,1,0,1,0,1,0,0,TRUE,3.02266568545486,0.919062352938531
111,"2025-03-21","2025-03-21",1,1,0,1,0,1,0,0,TRUE,2.97322673079914,0.939940943982637
112,"2025-03-22","2025-03-22",1,1,0,1,0,2,0,0,TRUE,2.09434623604928,0.890184261829274
113,"2025-03-23","2025-03-23",1,1,0,1,0,1,0,0,TRUE,2.4443933880558,0.871271270699232
114,"2025-03-24","2025-03-24",1,0,0,0,0,0,0,0,FALSE,3.25669638751133,0.920600309000323
115,"2025-03-25","2025-03-25",1,1,1,1,1,1,2,0,TRUE,2.54506786454999,0.803388859993734
116,"2025-03-26","2025-03-26",1,0,0,0,0,0,0,0,FALSE,2.67845544257505,0.922618154180169
117,"2025-03-27","2025-03-27",1,1,0,1,0,1,0,0,TRUE,2.84970793976458,0.925346410246603
118,"2025-03-28","2025-03-28",1,1,0,1,0,1,0,0,TRUE,2.71831520102002,0.923767991569601
119,"2025-03-29","2025-03-29",1,0,0,0,0,0,0,0,FALSE,2.25641825496072,0.897025454092768
120,"2025-03-30","2025-03-30",1,0,0,0,0,0,0,0,FALSE,2.28497117876249,0.913445100183481
121,"2025-03-31","2025-03-31",1,0,0,0,0,0,0,0,FALSE,3.17704212073785,0.927708073105674
122,"2025-04-01","2025-04-01",1,1,0,1,0,1,0,0,TRUE,2.36208395070871,0.90146386645027
123,"2025-04-02","2025-04-02",1,1,0,1,0,1,0,0,TRUE,2.32787479013841,0.903334490171914
124,"2025-04-03","2025-04-03",1,1,0,1,0,1,0,0,TRUE,2.07113830667347,0.861095192946876
125,"2025-04-04","2025-04-04",1,1,1,1,1,2,2,0,TRUE,2.0553619318984,0.84901153628662
126,"2025-04-05","2025-04-05",1,1,1,1,1,1,3,0,TRUE,1.97140474510243,0.841647554364536
127,"2025-04-06","2025-04-06",1,0,0,0,0,0,0,0,FALSE,2.65582739772202,0.888603061502081
128,"2025-04-07","2025-04-07",1,0,0,0,0,0,0,0,FALSE,3.08640241915456,0.916104628610392
129,"2025-04-08","2025-04-08",1,0,0,0,0,0,0,0,FALSE,3.29282816413851,0.911897225382547
130,"2025-04-09","2025-04-09",1,0,0,0,0,0,0,0,FALSE,3.65448111127554,0.919340012422847
131,"2025-04-10","2025-04-10",1,1,0,1,0,1,0,0,TRUE,3.07930668613385,0.918632087081586
132,"2025-04-11","2025-04-11",1,1,0,1,0,1,0,0,TRUE,2.18591425119624,0.917411864251329
133,"2025-04-12","2025-04-12",1,0,0,0,0,0,0,0,FALSE,2.12137174713667,0.947003588042636
134,"2025-04-13","2025-04-13",1,0,0,0,0,0,0,0,FALSE,2.06773406557273,0.9160401446601
135,"2025-04-14","2025-04-14",1,0,0,0,0,0,0,0,FALSE,2.18119612587201,0.957798475204025
136,"2025-04-15","2025-04-15",1,1,1,1,1,1,1,0,TRUE,2.72391171247017,0.97229988700838
137,"2025-04-16","2025-04-16",1,0,0,0,0,0,0,0,FALSE,3.26765811075219,0.971078010025707
138,"2025-04-17","2025-04-17",1,0,0,0,0,0,0,0,FALSE,2.20843487671758,0.941065797349236
139,"2025-04-18","2025-04-18",1,0,0,0,0,0,0,0,FALSE,2.07611080170599,0.927969226743448
140,"2025-04-19","2025-04-19",1,1,1,1,1,1,1,0,TRUE,2.10472642958834,0.891201597007632
141,"2025-04-20","2025-04-20",1,0,0,0,0,0,0,0,FALSE,2.43479858195131,0.943471353562594
142,"2025-04-21","2025-04-21",1,0,0,0,0,0,0,0,FALSE,2.44226074681382,0.901574481207306
143,"2025-04-22","2025-04-22",1,0,0,0,0,0,0,0,FALSE,2.24397234200864,0.90355589602455
144,"2025-04-23","2025-04-23",1,1,1,1,1,1,1,0,TRUE,2.04983021295546,0.888112630086192
145,"2025-04-24","2025-04-24",1,1,0,1,0,2,0,0,TRUE,2.31280559252152,0.907372330835369
146,"2025-04-25","2025-04-25",1,1,0,1,0,1,0,0,TRUE,2.39066104527486,0.925418327420932
147,"2025-04-26","2025-04-26",1,0,0,0,0,0,0,0,FALSE,2.24142796086735,0.909673881256731
148,"2025-04-27","2025-04-27",1,0,0,0,0,0,0,0,FALSE,2.24686513185702,0.910914093457673
149,"2025-04-28","2025-04-28",1,0,0,0,0,0,0,0,FALSE,3.17504969917967,0.896723514540155
150,"2025-04-29","2025-04-29",1,1,0,1,0,2,0,0,TRUE,2.37308785143329,0.904933724587355
151,"2025-04-30","2025-04-30",1,1,1,1,1,1,1,0,TRUE,1.99160831912641,0.883603656871837
152,"2025-05-01","2025-05-01",1,1,1,1,1,2,3,0,TRUE,1.84729453386941,0.759838389521874
153,"2025-05-02","2025-05-02",1,1,1,1,1,2,1,0,TRUE,2.19780595809409,0.859235256784431
154,"2025-05-03","2025-05-03",1,1,0,1,0,1,0,0,TRUE,2.07331815107772,0.919826266802442
155,"2025-05-04","2025-05-04",1,1,1,1,1,2,1,0,TRUE,1.99766225622692,0.883063844536255
156,"2025-05-05","2025-05-05",1,0,0,0,0,0,0,0,FALSE,2.20785198337768,0.932772676585093
157,"2025-05-06","2025-05-06",1,0,0,0,0,0,0,0,FALSE,2.0435666344906,0.959073753525874
158,"2025-05-07","2025-05-07",1,1,0,1,0,3,0,0,TRUE,2.47086806879455,0.936428747460009
159,"2025-05-08","2025-05-08",1,0,0,0,0,0,0,0,FALSE,3.1177261082971,0.953359884747192
160,"2025-05-09","2025-05-09",1,0,0,0,0,0,0,0,FALSE,2.1544944721348,0.939989634751461
161,"2025-05-10","2025-05-10",1,0,0,0,0,0,0,0,FALSE,2.01386776800033,0.939934911883172
162,"2025-05-11","2025-05-11",1,0,0,0,0,0,0,0,FALSE,1.9971546168202,0.916130278376906
163,"2025-05-12","2025-05-12",1,0,0,0,0,0,0,0,FALSE,3.01952342054958,0.89598897051531
164,"2025-05-13","2025-05-13",1,1,1,1,1,2,2,0,TRUE,2.20319129130083,0.847039123499471
165,"2025-05-14","2025-05-14",1,1,0,1,0,1,0,0,TRUE,2.28022552819554,0.904404027887264
166,"2025-05-15","2025-05-15",1,1,0,1,0,2,0,0,TRUE,1.93151596726682,0.898632157952849
167,"2025-05-16","2025-05-16",1,1,1,1,1,2,1,0,TRUE,2.51477221813811,0.838439407988931
168,"2025-05-17","2025-05-17",1,1,1,1,1,2,1,0,TRUE,2.04630072540277,0.865817146530772
169,"2025-05-18","2025-05-18",1,0,0,0,0,0,0,0,FALSE,2.1599760244033,0.904744148076246
170,"2025-05-19","2025-05-19",1,0,0,0,0,0,0,0,FALSE,2.56143262647878,0.92805245176068
171,"2025-05-20","2025-05-20",1,0,0,0,0,0,0,0,FALSE,2.45601016624048,0.918672746687263
172,"2025-05-21","2025-05-21",1,1,1,1,1,2,1,0,TRUE,2.34022737535635,0.898269991361852
173,"2025-05-22","2025-05-22",1,1,0,1,0,2,0,0,TRUE,1.91844852343274,0.90899178040987
174,"2025-05-23","2025-05-23",1,1,0,1,0,2,0,0,TRUE,2.12380484113795,0.882443056871397
175,"2025-05-24","2025-05-24",1,1,0,1,0,2,0,0,TRUE,2.14944109704952,0.922950183870552
176,"2025-05-25","2025-05-25",1,0,0,0,0,0,0,0,FALSE,2.28708515576677,0.92647055989041
177,"2025-05-26","2025-05-26",1,0,0,0,0,0,0,0,FALSE,3.55326135588138,0.932916076764524
178,"2025-05-27","2025-05-27",1,0,0,0,0,0,0,0,FALSE,3.83426444755329,0.940619966085945
179,"2025-05-28","2025-05-28",1,0,0,0,0,0,0,0,FALSE,3.53820874892345,0.910993465236139
180,"2025-05-29","2025-05-29",1,0,0,0,0,0,0,0,FALSE,2.21674726407074,0.908872798144341
181,"2025-05-30","2025-05-30",1,0,0,0,0,0,0,0,FALSE,2.09764990042124,0.920572719987064
182,"2025-05-31","2025-05-31",1,0,0,0,0,0,0,0,FALSE,2.32695495262243,0.924351759659996
183,"2025-06-01","2025-06-01",1,0,0,0,0,0,0,0,FALSE,2.57706219650559,0.922099934917795
184,"2025-06-02","2025-06-02",1,0,0,0,0,0,0,0,FALSE,2.81980522489885,0.895455229729061
185,"2025-06-03","2025-06-03",1,0,0,0,0,0,0,0,FALSE,3.20245865019997,0.892361917823274
186,"2025-06-04","2025-06-04",1,1,0,1,0,2,0,0,TRUE,2.20839059472325,0.910687401624376
187,"2025-06-05","2025-06-05",1,1,0,1,0,3,0,0,TRUE,2.14256013490377,0.946288371860041
188,"2025-06-06","2025-06-06",1,1,0,1,0,2,0,0,TRUE,2.10744974212202,0.934560466896981
189,"2025-06-07","2025-06-07",1,1,1,1,1,2,1,0,TRUE,1.91010131157024,0.93224039697608
190,"2025-06-08","2025-06-08",1,0,0,0,0,0,0,0,FALSE,2.06045562889583,0.95524351464537
191,"2025-06-09","2025-06-09",1,0,0,0,0,0,0,0,FALSE,2.37418328595157,0.897159757651155
192,"2025-06-10","2025-06-10",1,0,0,0,0,0,0,0,FALSE,3.45319795038729,0.922766883046081
193,"2025-06-11","2025-06-11",1,0,0,0,0,0,0,0,FALSE,3.35855133829027,0.927042012050694
194,"2025-06-12","2025-06-12",1,0,0,0,0,0,0,0,FALSE,2.08177561464733,0.921878417768651
195,"2025-06-13","2025-06-13",1,0,0,0,0,0,0,0,FALSE,2.04629587447811,0.912122825201401
196,"2025-06-14","2025-06-14",1,0,0,0,0,0,0,0,FALSE,2.00420448777494,0.925447754095931
197,"2025-06-15","2025-06-15",1,0,0,0,0,0,0,0,FALSE,2.17466862172402,0.905501641570088
198,"2025-06-16","2025-06-16",1,0,0,0,0,0,0,0,FALSE,3.07841740643753,0.928040997736173
199,"2025-06-17","2025-06-17",1,0,0,0,0,0,0,0,FALSE,2.05224171792627,0.902207305406153
200,"2025-06-18","2025-06-18",1,0,0,0,0,0,0,0,FALSE,3.38259001981209,0.909982623069982
201,"2025-06-19","2025-06-19",1,0,0,0,0,0,0,0,FALSE,3.35181759503278,0.881509345352775
202,"2025-06-20","2025-06-20",1,1,1,1,1,2,2,0,TRUE,2.12935500280051,0.806560668420352
203,"2025-06-21","2025-06-21",1,1,1,1,1,2,1,0,TRUE,1.96732750168775,0.895159968385048
204,"2025-06-22","2025-06-22",1,0,0,0,0,0,0,0,FALSE,1.95735773034443,0.890916241878734
205,"2025-06-23","2025-06-23",1,0,0,0,0,0,0,0,FALSE,1.95744027327634,0.889110059534138
206,"2025-06-24","2025-06-24",1,0,0,0,0,0,0,0,FALSE,1.93903401980679,0.904895134311446
207,"2025-06-25","2025-06-25",1,0,0,0,0,0,0,0,FALSE,1.96703292297145,0.926787561128892
208,"2025-06-26","2025-06-26",1,0,0,0,0,0,0,0,FALSE,3.33264815754316,0.91188051704222
209,"2025-06-27","2025-06-27",1,0,0,0,0,0,0,0,FALSE,3.28055905487595,0.91297860237161
210,"2025-06-28","2025-06-28",1,0,0,0,0,0,0,0,FALSE,1.94718521952626,0.948775946632262
211,"2025-06-29","2025-06-29",1,0,0,0,0,0,0,0,FALSE,1.99099841730973,0.939374098678103
212,"2025-06-30","2025-06-30",1,0,0,0,0,0,0,0,FALSE,3.03557389418657,0.954158386303163
213,"2025-07-01","2025-07-01",1,0,0,0,0,0,0,0,FALSE,2.08968735707831,0.919278914008892
214,"2025-07-02","2025-07-02",1,1,0,1,0,1,0,0,TRUE,2.19103395962331,0.912549084949332
215,"2025-07-03","2025-07-03",1,0,0,0,0,0,0,0,FALSE,1.93671103065318,0.890300291468603
216,"2025-07-04","2025-07-04",1,0,0,0,0,0,0,0,FALSE,2.19993731089316,0.896586270257375
217,"2025-07-05","2025-07-05",1,1,1,1,1,1,1,0,TRUE,1.87775120196648,0.842075101947097
218,"2025-07-06","2025-07-06",1,0,0,0,0,0,0,0,FALSE,1.92998788862881,0.884258353845114
219,"2025-07-07","2025-07-07",1,0,0,0,0,0,0,0,FALSE,1.99597895472913,0.883417053289062
220,"2025-07-08","2025-07-08",1,0,0,0,0,0,0,0,FALSE,2.95605473363003,0.927464704793014
221,"2025-07-09","2025-07-09",1,0,0,0,0,0,0,0,FALSE,1.95913260043703,0.935359712972802
222,"2025-07-10","2025-07-10",1,0,0,0,0,0,0,0,FALSE,1.91250370097998,0.929437158729904
223,"2025-07-11","2025-07-11",1,0,0,0,0,0,0,0,FALSE,2.95185367363757,0.90518266488251
224,"2025-07-12","2025-07-12",1,0,0,0,0,0,0,0,FALSE,1.9639779316239,0.907209569954306
225,"2025-07-13","2025-07-13",1,0,0,0,0,0,0,0,FALSE,2.00593086196036,0.920654168448024
226,"2025-07-14","2025-07-14",1,0,0,0,0,0,0,0,FALSE,2.12183157128094,0.923258660665202
227,"2025-07-15","2025-07-15",1,0,0,0,0,0,0,0,FALSE,1.97437067919467,0.875345659990579
228,"2025-07-16","2025-07-16",1,1,0,1,0,2,0,0,TRUE,1.87932911752218,0.897819260636716
229,"2025-07-17","2025-07-17",1,1,0,1,0,2,0,0,TRUE,2.02315625783282,0.895527825805334
230,"2025-07-18","2025-07-18",1,0,0,0,0,0,0,0,FALSE,2.93641782219838,0.926804016595397
231,"2025-07-19","2025-07-19",1,1,0,1,0,1,0,0,TRUE,1.89972137324377,0.930157845312937
232,"2025-07-20","2025-07-20",1,0,0,0,0,0,0,0,FALSE,1.91023748888732,0.921362355749317
233,"2025-07-21","2025-07-21",1,0,0,0,0,0,0,0,FALSE,1.9182450186053,0.891081287754412
234,"2025-07-22","2025-07-22",1,1,1,1,1,1,4,0,TRUE,2.10214670933055,0.788649962877927
235,"2025-07-23","2025-07-23",1,0,0,0,0,0,0,0,FALSE,2.93627014191924,0.891394332919098
236,"2025-07-24","2025-07-24",1,0,0,0,0,0,0,0,FALSE,1.92866083410464,0.88331579391675
237,"2025-07-25","2025-07-25",1,0,0,0,0,0,0,0,FALSE,1.90368887129037,0.889249551550792
238,"2025-07-26","2025-07-26",1,0,0,0,0,0,0,0,FALSE,1.90935599377007,0.892760319515202
239,"2025-07-27","2025-07-27",1,0,0,0,0,0,0,0,FALSE,1.94634745516638,0.910649423504579
240,"2025-07-28","2025-07-28",1,0,0,0,0,0,0,0,FALSE,3.00557704825447,0.905947500962095
241,"2025-07-29","2025-07-29",1,1,0,1,0,2,0,0,TRUE,1.84128357235559,0.904666947348291
242,"2025-07-30","2025-07-30",1,1,1,1,1,2,1,0,TRUE,2.00823972990978,0.903178008360192
243,"2025-07-31","2025-07-31",1,1,0,1,0,2,0,0,TRUE,2.03771326542048,0.861942743475928
244,"2025-08-01","2025-08-01",1,1,1,1,1,2,4,0,TRUE,1.83577488481252,0.730135149406996
245,"2025-08-02","2025-08-02",1,1,1,1,1,2,1,0,TRUE,1.88099900283192,0.838869750189901
246,"2025-08-03","2025-08-03",1,0,0,0,0,0,0,0,FALSE,1.93883404666373,0.861491540451212
247,"2025-08-04","2025-08-04",1,0,0,0,0,0,0,0,FALSE,1.9126250293131,0.870171200701989
248,"2025-08-05","2025-08-05",1,1,1,1,1,1,1,0,TRUE,2.12172207988072,0.821138842100361
249,"2025-08-06","2025-08-06",1,1,1,1,1,3,5,0,TRUE,1.88305723266365,0.74972159849716
250,"2025-08-07","2025-08-07",1,0,0,0,0,0,0,0,FALSE,1.91381405287514,0.878106784562927
251,"2025-08-08","2025-08-08",1,0,0,0,0,0,0,0,FALSE,3.04570935061233,0.910970478473462
252,"2025-08-09","2025-08-09",1,0,0,0,0,0,0,0,FALSE,1.94004179043613,0.893958899973763
253,"2025-08-10","2025-08-10",1,0,0,0,0,0,0,0,FALSE,1.96645222119422,0.918747982472083
254,"2025-08-11","2025-08-11",1,0,0,0,0,0,0,0,FALSE,2.04578056774051,0.891891316639358
255,"2025-08-12","2025-08-12",1,0,0,0,0,0,0,0,FALSE,3.04384865256212,0.895363378131669
