"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.742765273311897,0.977491961414791,0.501442926045016,0.226583836221595,311,311
"catch",0.740448756822317,0.989084293511219,0.497977562158884,0.277571602456321,1649,1649
