"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,"turnover (trips per present group per day)",1.2,0.3,5.41911553958231,3.23444203466526,2.3523642254381,4.40600686026535
2024-12-02,"turnover (trips per present group per day)",1.2,0.3,5.6700920745626,3.22103079747167,2.35761557693296,4.45856309519782
2024-12-03,"turnover (trips per present group per day)",1.2,0.3,5.67009516020066,3.23477045646343,2.34280738168918,4.45183771853175
2024-12-04,"turnover (trips per present group per day)",1.2,0.3,5.67007500458186,3.23563961227795,2.33979853865899,4.45493057943633
2024-12-05,"turnover (trips per present group per day)",1.2,0.3,5.67003160795405,3.23183414651174,2.3512837668091,4.47083036797325
2024-12-06,"turnover (trips per present group per day)",1.2,0.3,5.66996497085087,3.22937200986607,2.35935651604021,4.42242237744482
2024-12-07,"turnover (trips per present group per day)",1.2,0.3,5.41893332406528,3.23577300201642,2.34546919494373,4.42518859303298
2024-12-08,"turnover (trips per present group per day)",1.2,0.3,5.41882521510126,3.24409605327218,2.34666728162357,4.46670031829847
2024-12-09,"turnover (trips per present group per day)",1.2,0.3,5.66962562631192,3.21932567821971,2.3358444393683,4.41942274219457
2024-12-10,"turnover (trips per present group per day)",1.2,0.3,5.6694660383588,3.2207230612068,2.35466060239453,4.39568928886943
2024-12-11,"turnover (trips per present group per day)",1.2,0.3,5.66928321688469,3.22025340197904,2.33831739739858,4.44253964411812
2024-12-12,"turnover (trips per present group per day)",1.2,0.3,5.6690771641375,3.22092311598981,2.34916528743247,4.41347417029259
2024-12-13,"turnover (trips per present group per day)",1.2,0.3,5.66884788265075,3.22721043073612,2.34330350935604,4.44681203640547
2024-12-14,"turnover (trips per present group per day)",1.2,0.3,5.41771024401554,3.2233924008096,2.36618747252555,4.38672575667725
2024-12-15,"turnover (trips per present group per day)",1.2,0.3,5.41744671727631,3.23336930473764,2.36413236663271,4.43541993102876
2024-12-16,"turnover (trips per present group per day)",1.2,0.3,5.66802069537085,3.2288050309263,2.37766356915315,4.36178348547528
2024-12-17,"turnover (trips per present group per day)",1.2,0.3,5.66769852997071,3.22174885023484,2.34586422435651,4.4080073619903
2024-12-18,"turnover (trips per present group per day)",1.2,0.3,5.66735315278031,3.22177903023047,2.33488890117987,4.43642168006684
2024-12-19,"turnover (trips per present group per day)",1.2,0.3,5.66698456804541,3.21729552534938,2.3535998250568,4.41205591668911
2024-12-20,"turnover (trips per present group per day)",1.2,0.3,5.66659278029683,3.23359528327391,2.36868505710221,4.42767588845339
2024-12-21,"turnover (trips per present group per day)",1.2,0.3,5.41539966231,3.22484552532147,2.35171609061717,4.41289201671299
2024-12-22,"turnover (trips per present group per day)",1.2,0.3,5.41498087653759,3.22693680257454,2.35010915882193,4.41880858583516
2024-12-23,"turnover (trips per present group per day)",1.2,0.3,5.66527824855187,3.22134295506094,2.35411264740651,4.39671226912355
