"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.75,1,0.4725,0.265201492068481,44,44
"osp",0.611111111111111,0.944444444444444,0.580277777777778,0.26003731192806,18,18
"catch",0.470588235294118,1,0.534632352941177,0.292954296212084,17,17
