"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1000,5,0.930712909173755,5.991,6,62.831,0.0577805798562836,0.970742589402678,FALSE
2,1000,7,0.868242784359918,5.991,6,62.832,0.0745204342703408,0.962714065421374,FALSE
3,1000,6,0.88864004517075,5.987,6,62.794,0.0671974818450315,0.984370025028477,FALSE
4,1000,7,0.907040257945176,5.985,6,62.732,0.0611562623749615,0.96025639648339,FALSE
