"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_E",0.451540307058941,0.830967817456315,1.11501513733877,0.00912760897434732,0.000376848787854502
"sigma_eps_E",0.354474251770768,0.368095049857682,0.515588850495177,0.00912760897434732,0.000376848787854502
"sigma_eps_C",0.300868409853439,0.332805229788026,0.398082631854387,0.00912760897434732,0.000376848787854502
"R_G",1.27952598928861,1.28672635404623,0.357171015606386,0.00912760897434732,0.000376848787854502
"r_E",3.25875431918502,3.29058149438438,0.241017318771548,0.00912760897434732,0.000376848787854502
"r_C",0.942087830411598,0.918838279887501,-0.223681311520768,0.00912760897434732,0.000376848787854502
"sigma_r_C",1.03027770794171,1.04323094267757,0.220501023892358,0.00912760897434732,0.000376848787854502
"sigma_r_E",0.553954621722352,0.551269131261774,-0.211138925005478,0.00912760897434732,0.000376848787854502
"phi_C",0.482433593600813,0.475993306470303,0.0989480300832018,0.00912760897434732,0.000376848787854502
"sigma_IE",0.837361638967879,0.829751748122681,0.0902073597042869,0.00912760897434732,0.000376848787854502
"sigma_mu_E",1.97513124391386,0.930440339079255,0.0839140858782493,0.00912760897434732,0.000376848787854502
"R_G_boat",3.99109057470791,3.57714892304881,-0.0777001617338387,0.00912760897434732,0.000376848787854502
"sigma_mu_C",1.98966439793223,2.60391199381405,-0.0295270561015101,0.00912760897434732,0.000376848787854502
