"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.0771704180064309,0.273311897106109,0.930550643086817,0.172913026010481,311,311
"catch",0.712553062462098,0.970285021224985,0.519733929654336,0.29064965948638,1649,1649
