"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.1771,0.0783,0.077,-2.1833
"catch",2,2,"2024-09-17",27,-4.2125,0.1105,0.153,-4.2247
"catch",3,2,"2024-09-17",0,-1.5404,0.1522,0.059,-1.5636
"catch",4,2,"2024-09-17",1,-1.4547,0.0984,0.113,-1.4644
"catch",5,3,"2024-09-18",0,-1.5404,0.1522,0.059,-1.5636
"catch",6,3,"2024-09-18",3,-2.1084,0.0873,0.119,-2.116
"catch",7,3,"2024-09-18",0,-1.3941,0.1867,0.098,-1.429
"catch",8,3,"2024-09-18",12,-3.616,0.1452,0.137,-3.6372
"catch",9,4,"2024-09-19",0,-1.3941,0.1867,0.098,-1.429
"catch",10,4,"2024-09-19",5,-2.6095,0.0831,0.155,-2.6164
"catch",11,4,"2024-09-19",0,-1.785,0.1462,-0.06,-1.8064
"catch",12,5,"2024-09-20",11,-3.2194,0.0916,0.302,-3.2279
"catch",13,5,"2024-09-20",2,-1.7651,0.0435,0.11,-1.767
"catch",14,5,"2024-09-20",1,-1.5742,0.0753,0.005,-1.5799
"catch",15,5,"2024-09-20",6,-2.7388,0.0774,0.05,-2.7448
"catch",16,5,"2024-09-20",0,-1.8738,0.1583,0.003,-1.8989
"catch",17,5,"2024-09-20",6,-2.8552,0.1066,0.057,-2.8666
"catch",18,5,"2024-09-20",0,-1.4471,0.1281,-0.064,-1.4635
"catch",19,6,"2024-09-21",11,-4.6192,0.3922,0.219,-4.7757
"catch",20,6,"2024-09-21",2,-1.73,0.0343,0.007,-1.7312
"catch",21,6,"2024-09-21",6,-2.6396,0.0533,0.125,-2.6424
"catch",22,6,"2024-09-21",3,-2.1058,0.0649,0.073,-2.11
"catch",23,6,"2024-09-21",0,-0.8305,0.0887,-0.009,-0.8384
"catch",24,6,"2024-09-21",1,-1.4426,0.069,-0.028,-1.4474
"catch",25,6,"2024-09-21",1,-1.2551,0.024,0.014,-1.2557
"catch",26,6,"2024-09-21",0,-0.8747,0.085,-0.02,-0.8819
"catch",27,6,"2024-09-21",3,-2.1307,0.06,0.09,-2.1343
"catch",28,6,"2024-09-21",4,-2.2867,0.0451,0.118,-2.2888
"catch",29,6,"2024-09-21",3,-2.1307,0.06,0.09,-2.1343
"catch",30,6,"2024-09-21",0,-0.7396,0.1133,0.128,-0.7525
"catch",31,6,"2024-09-21",5,-2.7152,0.1765,0.252,-2.7467
"catch",32,6,"2024-09-21",0,-1.6118,0.1311,0.04,-1.629
"catch",33,6,"2024-09-21",0,-2.4211,0.1855,0.05,-2.4555
"catch",34,6,"2024-09-21",4,-2.3253,0.054,0.125,-2.3283
"catch",35,6,"2024-09-21",6,-2.7388,0.0774,0.05,-2.7448
"catch",36,6,"2024-09-21",4,-2.2762,0.0418,-0.111,-2.2779
"catch",37,6,"2024-09-21",0,-2.4211,0.1855,0.05,-2.4555
"catch",38,6,"2024-09-21",2,-2.023,0.0849,0.015,-2.0302
"catch",39,6,"2024-09-21",4,-2.4752,0.0922,0.029,-2.4837
"catch",40,6,"2024-09-21",6,-3.3389,0.1884,0.082,-3.3745
"catch",41,9,"2024-09-24",7,-3.4913,0.1571,0.093,-3.516
"catch",42,9,"2024-09-24",0,-0.9417,0.1042,0.045,-0.9525
"catch",43,9,"2024-09-24",0,-0.9417,0.1042,0.045,-0.9525
"catch",44,9,"2024-09-24",3,-2.212,0.0817,0.091,-2.2187
"catch",45,9,"2024-09-24",6,-2.682,0.0643,0.141,-2.6861
"catch",46,9,"2024-09-24",9,-2.9942,0.0502,-0.069,-2.9967
"catch",47,9,"2024-09-24",5,-2.6095,0.0831,0.155,-2.6164
"catch",48,9,"2024-09-24",0,-1.1185,0.1001,-0.044,-1.1285
"catch",49,9,"2024-09-24",6,-4.035,0.2719,0.235,-4.1092
