"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"phi_C",-0.148333387393113,0.223520676266262,0.549630937099969,0.0356037019940076,0.00538804474598443
"sigma_IE",0.14238535146597,0.281340854602932,0.53506502073753,0.0356037019940076,0.00538804474598443
"phi_E",0.690818728847731,0.735364594388855,0.401544998439002,0.0356037019940076,0.00538804474598443
"sigma_eps_E",1.03306572623363,1.22783553165819,0.30661651949022,0.0356037019940076,0.00538804474598443
"r_E",1.15705780794403,1.11515527083439,-0.217690606742312,0.0356037019940076,0.00538804474598443
"sigma_r_E",0.929656416883807,0.946961514712249,0.214850983470913,0.0356037019940076,0.00538804474598443
"sigma_eps_C",0.415879504882963,0.476656549262712,0.155252655582867,0.0356037019940076,0.00538804474598443
"sigma_mu_E",1.98358111000169,2.87160800600759,0.148391806976057,0.0356037019940076,0.00538804474598443
"sigma_r_C",0.77006769002863,0.753112444970854,-0.0978509835150661,0.0356037019940076,0.00538804474598443
"r_C",1.6863285628692,1.76311382758173,0.0584390466523694,0.0356037019940076,0.00538804474598443
"R_G",1.296112090488,1.43399263914425,0.0273352693217503,0.0356037019940076,0.00538804474598443
"sigma_mu_C",2.09655878608824,1.74254705594671,-0.0174051420479938,0.0356037019940076,0.00538804474598443
"R_G_boat",3.54734624001777,3.54100083189249,-0.00902322621688533,0.0356037019940076,0.00538804474598443
