"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.1105512636663,2.60900294932478,3.10276782821251,3.70467255560749,1055,1.0048
"mu_mu_C[1]",0.0641861576997932,-0.31697375487461,0.0518733992540024,0.502535092130572,2257,1.0016
"sigma_eps_E",0.377001606920228,0.207417897076561,0.353486849199229,0.683783586258457,2673,1.0006
"sigma_eps_C",0.331556956281653,0.186317212069927,0.312438763647975,0.584669448548194,3006,1.0004
"phi_E",0.423564131159447,-0.223555359679857,0.456043377484442,0.884793841956862,2796,1.0002
"phi_C",0.238443928353876,-0.509612394934651,0.26759869205415,0.831144813977963,2672,1.0025
"sigma_r_E",0.554859531838184,0.508287997427138,0.554439832796515,0.605493247356383,13926,0.9997
"sigma_r_C",1.08783270565767,1.02324269720819,1.08750438010945,1.1533271214096,17140,0.9998
"r_E",3.26733984800934,2.72760445921662,3.25305310023471,3.87061781324478,13700,0.9997
"r_C",0.847478347615403,0.751787309133183,0.845547423164373,0.955086469135325,16657,0.9998
"sigma_mu_E",17.8798930678132,0.0840729517304891,2.00636745766191,53.5431652720634,5979,1.0006
"sigma_mu_C",38.5904335983994,0.0784613480195984,1.99826204744433,54.0899336773537,7664,1
"sigma_IE",0.867544052834073,0.503737808924972,0.836499010339844,1.41340961246496,8512,0.9997
"R_G",1.27935466529527,1.24364841854272,1.27917842359446,1.3158197979977,13795,0.9997
"R_G_boat",4.50772375148756,1.56734397007533,3.99899037846792,10.5346125487218,10666,0.9999
"B1",0.764374975223095,0.630109115210571,0.763263748624419,0.903121526345414,13136,0.9996
"B2",0.38554301785578,0.0105286606048209,0.381183793569584,0.778266544799085,13254,0.9996
"B1_C",-0.403058443259747,-0.533589615716096,-0.403637746084085,-0.272505060132188,15631,0.9998
