"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,115,0.888956115709186,7.872,9,246.521333333333,0.0132315091101513,0.760233757041586,FALSE
2,1500,60,0.968852545150735,9.91266666666667,10,1000.64,0.00430356973768667,0.723175171310713,FALSE
3,1500,53,0.941469097846035,8.92066666666667,9,501.06,0.00702056458933967,0.737735054312636,FALSE
4,1500,66,0.945317634010347,8.906,9,498.429333333333,0.00724152407035293,0.608410347063177,FALSE
