"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.568181818181818,1,0.512011222581582,0.253408186747253,44,44
"osp",0.444444444444444,1,0.504508851932672,0.284267561204593,18,18
"catch",0.444444444444444,1,0.536787016555883,0.291545499456043,18,18
