"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.512820512820513,0.979487179487179,0.492589397731089,0.268554431506642,195,195
"osp",0.492307692307692,0.984615384615385,0.506652614607436,0.282709161176347,130,130
"catch",0.576923076923077,0.953846153846154,0.514010038916806,0.271026088657231,130,130
