"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.576923076923077,0.980769230769231,0.518849235882112,0.267718548669703,52,52
"catch",0.429936305732484,0.985668789808917,0.507227115471727,0.295228906043716,628,628
