"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.578778135048232,0.951768488745981,0.507995474196765,0.272154323019691,311,311
"catch",0.456692913385827,0.984251968503937,0.499095272083334,0.281192401286781,1651,1651
