"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",2.76592703297071,2.76592703297071,0.831470190799696,4.58004383149865,2.75172753464666,3298,1.001,FALSE,NA,"BSS"
"mu_mu_C[1]",1.09566466313866,1.09566466313866,0.639889867576716,1.45158718069149,1.08243767361267,2286,1.0022,FALSE,NA,"BSS"
"sigma_eps_E",0.925163947664503,0.925163947664503,0.558372883791971,1.74360347906542,0.984237090751142,2336,1.0003,FALSE,NA,"BSS"
"sigma_eps_C",0.367772099978829,0.367772099978829,0.0675634855686184,0.817275893245248,0.38766276474313,2746,1.0003,FALSE,NA,"BSS"
"phi_E",0.745466281731025,0.745466281731025,0.312980989132309,0.944950369206603,0.715333262869574,3132,1.0013,FALSE,NA,"BSS"
"phi_C",-0.0986237686236847,-0.0986237686236847,-0.762281239736657,0.753892673823,-0.0693666669644221,4547,1.0006,FALSE,NA,"BSS"
"sigma_r_E",0.93067483823421,0.93067483823421,0.817135958418692,1.06263915957898,0.932941204731183,14909,1,FALSE,NA,"BSS"
"sigma_r_C",0.795439121157042,0.795439121157042,0.676528867824855,0.933884319419544,0.798473986373297,9985,0.9998,FALSE,NA,"BSS"
"r_E",1.1545268976712,1.1545268976712,0.885581157902622,1.49765353434761,1.16453090623156,14841,1,FALSE,NA,"BSS"
"r_C",1.58046945509834,1.58046945509834,1.14660500582846,2.18487871802629,1.60011550732476,10081,0.9997,FALSE,NA,"BSS"
"sigma_mu_E",2.02033957840949,2.02033957840949,0.081731212599882,53.2060882446129,9.78315277170242,8291,1.0002,FALSE,NA,"BSS"
"sigma_mu_C",2.00127065730186,2.00127065730186,0.088617254279361,47.1581933887787,11.2830930759402,5612,1.0004,FALSE,NA,"BSS"
"sigma_IE",NA,0.139947667441799,0.00469252222855861,0.719037364970822,0.198676447125014,14816,1,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.29819801726346,1.29819801726346,0.728733279440661,2.3183516775291,1.35523662921755,14461,0.9999,FALSE,NA,"BSS"
"R_G_boat",3.56243173781991,3.56243173781991,3.25874407492828,3.8870630926035,3.56621450548432,16922,0.9997,FALSE,NA,"BSS"
"B1",0.490249088963185,0.490249088963185,0.25383582995918,0.727488179281064,0.489871574321616,13340,0.9999,FALSE,NA,"BSS"
"B2",0.481270919629334,0.481270919629334,-0.05472380701655,1.04659953339854,0.484114669696177,12470,0.9998,FALSE,NA,"BSS"
"B1_C",-0.122084203594579,-0.122084203594579,-0.449719190538908,0.228374623781892,-0.119160238402464,12089,0.9998,FALSE,NA,"BSS"
"kappa_OSP",NA,2.99523239768336,1.65386181789095,5.37086545952825,3.13068014990367,15341,0.9997,TRUE,"osp_scale_is_tau = 1: the OSP mean uses L, not kappa_OSP; this is the prior","BSS"
"sigma_r_OSP",0.810457399822701,0.810457399822701,0.706620033936948,0.932703148514964,0.812472432311554,14254,0.9999,FALSE,NA,"BSS"
"r_OSP",1.52243800281342,1.52243800281342,1.14951095908217,2.00275630540737,1.53784560723295,13792,0.9999,FALSE,NA,"BSS"
"f_crab[1]",0.920092378542316,0.920092378542316,0.812771180781046,0.978702790428513,0.913976535908709,10704,1.0006,FALSE,NA,"BSS"
"f_crab[2]",0.891473712666789,0.891473712666789,0.769763474903522,0.961300469242913,0.884859147250919,15240,0.9999,FALSE,NA,"BSS"
"f_crab[3]",0.866400089533423,0.866400089533423,0.668800167211688,0.970171227769636,0.854546307562353,11710,0.9998,FALSE,NA,"BSS"
"f_crab[4]",0.750745478456194,0.750745478456194,0.539670078772291,0.909150660578058,0.743602338434091,10994,1,FALSE,NA,"BSS"
"f_crab[5]",0.623726916033799,0.623726916033799,0.455749511490799,0.776565590976901,0.622215587566886,12269,0.9999,FALSE,NA,"BSS"
