"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",3603.4922,15.1252160868785,385.143622951478,2956.975,3336,3570,3824,4519,648.398866427945,1.00781434899807
"C_expected_sum",3604.20788172123,15.3854244081622,381.571880377811,2963.84614356974,3343.5264147978,3567.71836278786,3822.83239025722,4513.61901796248,615.083055187966,1.00820890309697
"E_sum",8528.55116457107,21.4126654804007,688.252057682151,7322.5388183919,8055.21921716359,8481.56191698971,8937.98462370706,10027.0782301188,1033.1266687587,1.00512988975119
"B1",0.359668122321832,0.00324159676239386,0.175978808293407,0.00321018390227319,0.243124645595736,0.36156949988985,0.476032515790506,0.709521398428925,2947.15355856799,1.00015520013805
"B2",0.534091937411655,0.0093040501494424,0.402007367065231,-0.23904663599229,0.26995034806734,0.543317574580435,0.803881651954759,1.31517102250711,1866.91239276862,1.0031144005134
"B1_C_out",-0.233854174714041,0.00152732644981193,0.134913390013117,-0.495191296807905,-0.325663419750732,-0.233387795999294,-0.141773124562979,0.0320098263916603,7802.72614404773,1.00059889299038
"sigma_IE_out",0.196816869010715,0.00332599895548284,0.174470280090575,0.0143944728187663,0.0684896522428806,0.148508839338446,0.275402424836724,0.660865113915895,2751.68489322991,1.0014945689477
