"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.596153846153846,0.980769230769231,0.514182692307692,0.266178461416436,52,52
"catch",0.562998405103668,0.990430622009569,0.507888755980861,0.296693558367964,627,627
