"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,77.347,0.5386,TRUE,TRUE
"gear",3,"2024-12-03",27,28.623,0.502,TRUE,TRUE
"gear",4,"2024-12-04",30,28.723,0.6012,TRUE,TRUE
"gear",5,"2024-12-05",20,22.673,0.4349,TRUE,TRUE
"gear",6,"2024-12-06",25,22.49,0.6596,TRUE,TRUE
"gear",7,"2024-12-07",31,39.497,0.3184,TRUE,TRUE
"gear",10,"2024-12-10",23,23.741,0.5288,TRUE,TRUE
"gear",11,"2024-12-11",20,23.756,0.3948,TRUE,TRUE
"gear",12,"2024-12-12",39,33.566,0.7103,TRUE,TRUE
"gear",13,"2024-12-13",22,23.658,0.489,TRUE,TRUE
"gear",14,"2024-12-14",37,42.74,0.4096,TRUE,TRUE
"gear",15,"2024-12-15",33,39.559,0.3766,TRUE,TRUE
"gear",18,"2024-12-18",32,30.266,0.6163,TRUE,TRUE
"gear",20,"2024-12-20",22,20.495,0.6228,TRUE,TRUE
"gear",21,"2024-12-21",20,27.537,0.2686,TRUE,TRUE
"gear",22,"2024-12-22",19,28.038,0.2221,FALSE,TRUE
"gear",23,"2024-12-23",29,25.576,0.6796,TRUE,TRUE
"gear",24,"2024-12-24",31,30.952,0.5624,TRUE,TRUE
"gear",26,"2024-12-26",33,34.919,0.5009,TRUE,TRUE
"gear",27,"2024-12-27",50,43.402,0.7079,TRUE,TRUE
"gear",28,"2024-12-28",58,69.453,0.3698,TRUE,TRUE
"gear",31,"2024-12-31",96,91.914,0.6083,TRUE,TRUE
"gear",32,"2025-01-01",55,65.881,0.3665,TRUE,TRUE
"gear",33,"2025-01-02",28,30.565,0.4699,TRUE,TRUE
"gear",34,"2025-01-03",55,44.27,0.7779,FALSE,TRUE
"gear",35,"2025-01-04",39,52.194,0.2768,TRUE,TRUE
"gear",38,"2025-01-07",19,22.318,0.4133,TRUE,TRUE
"gear",39,"2025-01-08",29,29.052,0.5558,TRUE,TRUE
"gear",40,"2025-01-09",35,35.098,0.5528,TRUE,TRUE
"gear",41,"2025-01-10",34,37.791,0.4485,TRUE,TRUE
"gear",42,"2025-01-11",149,136.749,0.657,TRUE,TRUE
"gear",45,"2025-01-14",50,46.756,0.6307,TRUE,TRUE
"gear",47,"2025-01-16",16,23.484,0.2369,FALSE,TRUE
"gear",48,"2025-01-17",47,39.349,0.7376,TRUE,TRUE
"gear",49,"2025-01-18",62,67.981,0.4575,TRUE,TRUE
"gear",52,"2025-01-21",16,16.222,0.5472,TRUE,TRUE
"gear",53,"2025-01-22",8,10.439,0.3425,TRUE,TRUE
"gear",54,"2025-01-23",16,14.873,0.621,TRUE,TRUE
"gear",55,"2025-01-24",9,13.98,0.2277,FALSE,TRUE
"gear",56,"2025-01-25",68,63.234,0.6352,TRUE,TRUE
"gear",60,"2025-01-29",32,30.912,0.5922,TRUE,TRUE
"gear",61,"2025-01-30",24,24.527,0.5366,TRUE,TRUE
"gear",62,"2025-01-31",14,18.283,0.3257,TRUE,TRUE
"gear",63,"2025-02-01",48,48.699,0.5389,TRUE,TRUE
"gear",67,"2025-02-05",2,6.484,0.0899,FALSE,TRUE
"gear",68,"2025-02-06",4,7.54,0.1998,FALSE,TRUE
