"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-12-01","2024-12-01",1,0.0775341830354087,-0.418691484840793,0.586073486362669,0.544637712987567,0.137543171133346,0.969044017419172
2,"2024-12-02","2024-12-02",1,0.0220284545764053,-0.788045535315331,0.865230738245199,0.508765167854509,-0.0175306476426585,1.01704073252067
3,"2024-12-03","2024-12-03",1,-0.0181799410516996,-0.543023529981257,0.515371064774601,0.546695265848979,0.0944406072216776,1.01458128959303
4,"2024-12-04","2024-12-04",1,-0.00787790540708266,-0.513799671608447,0.503203669762672,0.538433734304137,0.110249650898397,0.996933227204347
5,"2024-12-05","2024-12-05",1,-0.245713578182345,-0.784519310062325,0.29542909587527,0.419270252975093,-0.0434001404395099,0.899079043421001
6,"2024-12-06","2024-12-06",1,-0.252671992787067,-0.69676915644466,0.206170137673148,0.468725177452719,0.0152613472762052,0.937112413271481
7,"2024-12-07","2024-12-07",1,-0.608624370604143,-1.12408194110652,-0.0609571124553951,0.415779382414513,-0.120983408224369,0.973446933212551
8,"2024-12-08","2024-12-08",1,-0.389910216926598,-1.31772360642907,0.527144718213906,0.371748770102241,-0.266427944185924,0.984492723623933
9,"2024-12-09","2024-12-09",1,-0.268412088822234,-1.18366731753304,0.637414168957975,0.33680343270535,-0.324774763800504,0.926615991901226
10,"2024-12-10","2024-12-10",1,-0.210367847748463,-0.749453165456219,0.32393817664777,0.308954640630259,-0.250505272124119,0.846934628019028
11,"2024-12-11","2024-12-11",1,-0.211438707069784,-0.744938423730709,0.329254100353693,0.440677628171238,-0.0532988685049124,0.942138509531426
12,"2024-12-12","2024-12-12",1,0.145007145124588,-0.341719223208988,0.641128128472881,0.548514894594903,0.109856404382428,1.00813129655841
13,"2024-12-13","2024-12-13",1,-0.215064052128559,-0.738164135494135,0.312905418853495,0.592077832884229,0.152178623203559,1.06362328792935
14,"2024-12-14","2024-12-14",1,-0.531838573376154,-1.03890001054486,-0.0197758451492966,0.673917307978113,0.19868514182297,1.1947046806543
15,"2024-12-15","2024-12-15",1,-0.610256686442351,-1.13996548939419,-0.0692105946296022,0.483314636365326,-0.116108861142788,1.04333690626954
16,"2024-12-16","2024-12-16",1,-0.338519502495847,-1.27242838533826,0.57652912699828,0.494698091984779,-0.164249218185745,1.12545974901405
17,"2024-12-17","2024-12-17",1,-0.145492561164352,-1.04217798730327,0.764495823404132,0.515898524408833,-0.101693170824366,1.15044939890825
18,"2024-12-18","2024-12-18",1,0.0321313206063985,-0.522697201090334,0.583027719473357,0.568130771132588,0.0457601934377512,1.13200651516022
19,"2024-12-19","2024-12-19",1,-0.149244073922359,-0.964791496025978,0.692438710621761,0.463517563574113,-0.0996395851566482,1.05763660036461
20,"2024-12-20","2024-12-20",1,-0.354144936456192,-0.886858289566586,0.1930164117559,0.386679480907622,-0.114123368131973,0.900940541431237
21,"2024-12-21","2024-12-21",1,-0.966568870533517,-1.50831945589009,-0.420291862151538,0.30079653155099,-0.223662468540552,0.84436049070869
22,"2024-12-22","2024-12-22",1,-0.951530235391731,-1.50363946277272,-0.406680111104044,0.177442847366805,-0.375860642897183,0.721058460279844
23,"2024-12-23","2024-12-23",1,-0.136970173593667,-0.639118017142871,0.367962331356751,0.153368662739576,-0.347428468830705,0.660577798433253
24,"2024-12-24","2024-12-24",1,0.0503885007179797,-0.452300106204496,0.589912986107393,0.163268071740566,-0.366329824337682,0.684756749746748
25,"2024-12-25","2024-12-25",1,0.103479027621214,-0.70639883773722,0.931469317127783,0.177861803283175,-0.420261683140439,0.755130411153945
26,"2024-12-26","2024-12-26",1,0.197662922218252,-0.319309446805322,0.70945239355664,0.199468953893068,-0.32316430415312,0.709883177125224
