"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.697435897435897,0.984615384615385,0.422217948717949,0.246454695259308,195,195
"catch",0.610687022900763,0.977099236641221,0.510333969465649,0.274212238145451,131,131
