"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.278320563481,0.392706336240163,1.22525396621312,0.67849426584928,2.20899804252745,0,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.672355145075802,0.190744841472481,0.707991632219283,0.208832765097132,0.941490792091798,0.573,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.122621426172938,0.387605064894135,-0.156583217109411,-0.778590824387231,0.686567796752191,0.133,TRUE
"B1","normal(0, 1.0)",0,1,0.262862841156824,0.161872504718852,0.262314261200705,-0.0556560019122508,0.577804557512102,0.838,FALSE
"B2","normal(0, 1.0)",0,1,0.534320675104112,0.383753809253648,0.526533849328721,-0.195378016525459,1.32338066423852,0.616,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.67584116936689,1.23604447090387,2.69757483394152,0.0682065780728627,5.16906571756797,0.382,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.605528389348608,1.11534300294161,0.848211794130979,-2.26540374651288,2.36277411193534,0.442,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.03706256066751,0.316951212490712,0.982086613285838,0.594440290505545,1.80239335667302,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.428616564945465,0.188328481478955,0.405447382580892,0.126770521198144,0.857365886699936,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.929966843462941,0.0616662276217918,0.927494675659222,0.816530921998279,1.05722803719225,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.771784633531123,0.0644900351932082,0.768933977118202,0.653063002821119,0.906162782727578,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.26765899599651,1.82565325043206,0.728078580131504,0.0291074176887934,6.27032225603551,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.32613981038613,1.84870335562032,0.790273444704269,0.0340742672332877,5.95454506128387,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.00938436966286363,0.158910991544476,-0.0109241898685959,-0.31618852000475,0.304130923849745,0.841,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55320064968311,0.16170529873767,3.55219869593443,3.24530170342172,3.87487932366346,0.933,FALSE
