"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",2.67584116936689,0.0682065780728627,2.69757483394152,5.16906571756797,7057,1.0008
"mu_mu_C[1]",0.605528389348608,-2.26540374651288,0.848211794130979,2.36277411193534,5879,1.0003
"sigma_eps_E",1.03706256066751,0.594440290505545,0.982086613285838,1.80239335667302,3660,0.9999
"sigma_eps_C",0.428616564945465,0.126770521198144,0.405447382580892,0.857365886699936,3444,1.0001
"phi_E",0.672355145075802,0.208832765097132,0.707991632219283,0.941490792091798,4442,1.0001
"phi_C",-0.122621426172938,-0.778590824387231,-0.156583217109411,0.686567796752191,5789,1.0003
"sigma_r_E",0.929966843462941,0.816530921998279,0.927494675659222,1.05722803719225,16562,0.9999
"sigma_r_C",0.771784633531123,0.653063002821119,0.768933977118202,0.906162782727578,10898,0.9999
"r_E",1.1715372773902,0.894669549592216,1.16245767650423,1.49987383098212,16384,1
"r_C",1.71421269717541,1.21783249947714,1.69130485985886,2.34471379509654,10941,0.9998
"sigma_mu_E",1.26765899599651,0.0291074176887934,0.728078580131504,6.27032225603551,7935,1.0002
"sigma_mu_C",1.32613981038613,0.0340742672332877,0.790273444704269,5.95454506128387,7070,1.0001
"sigma_IE",0.199154197518068,0.00490251572116933,0.13788830138446,0.735655604036118,15840,0.9999
"R_G",1.278320563481,0.67849426584928,1.22525396621312,2.20899804252745,15679,0.9998
"R_G_boat",3.55320064968311,3.24530170342172,3.55219869593443,3.87487932366346,18807,0.9999
"B1",0.262862841156824,-0.0556560019122508,0.262314261200705,0.577804557512102,15574,0.9997
"B2",0.534320675104112,-0.195378016525459,0.526533849328721,1.32338066423852,16570,0.9997
"B1_C",-0.00938436966286363,-0.31618852000475,-0.0109241898685959,0.304130923849745,15316,0.9998
