"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,13,0.98175559906585,8.9908,9,509.7528,0.00788515665165777,0.932146977010283,FALSE
2,2500,13,0.990052669837647,9.6692,10,895.3596,0.00591422687961041,0.925413885127867,FALSE
3,2500,3,0.997966937642241,10.9736,11,2029.8728,0.00283034596218455,0.973600652593235,FALSE
4,2500,41,0.965658905292164,8.606,9,433.1376,0.0119328980194088,1.01334492012506,FALSE
