"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.976075275407818,0.00279277522791155,0.251778515247635,0.481648604655145,0.81157015347885,0.979924833496223,1.14152027134806,1.47265685958432,8127.65703168732,1.00042798091579
"B2",-0.00239276576472229,0.0100760732452876,1.00211868806307,-1.93288303929064,-0.683454066189484,-0.00641224945351571,0.694220288259489,1.98127617789682,9891.35276237037,0.999950541419454
"B1_C",0.0979957534341494,0.00655367991226914,0.600776731020565,-1.05965623135272,-0.311252749272931,0.0879265672721821,0.485284573475403,1.2868621315179,8403.41389475156,0.999529727859599
"B2_C",-0.00358032726011574,0.0103591863020234,1.00997145913387,-1.99709093044338,-0.65284974918775,-0.0113285080221212,0.653149731115201,2.00847806631748,9505.32378802598,1.00008737969811
"gamma_C",0.00541286312818712,0.0113910541165222,1.00801679262472,-1.89089915072205,-0.701465016790114,0.0100548172717711,0.692301762078701,1.96501949467597,7830.82834239139,0.999652523282214
"sigma_eps_E",1.14576313889775,0.0142185447772437,0.727223278180204,0.35924648353388,0.692178130307147,0.969977239009593,1.38542654627687,2.97993062243722,2615.92473333708,0.999871193253717
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.827720584582295,0.00213285825036385,0.184035385557334,0.505297916872432,0.69950284640334,0.815734704560008,0.949069674040282,1.2084357209859,7445.23969736772,0.999691517734599
"phi_E_scaled",0.559163530935913,0.00296012121691502,0.209616792881902,0.150643607744702,0.402010805751685,0.572907867185402,0.722783287083916,0.91860905773009,5014.56369986721,0.999617984569932
"eps_E[1,1]",-0.117868343877111,0.0112324165530046,0.69738517523279,-1.41365364434363,-0.585184066920049,-0.151419557314223,0.320065756130069,1.3450465417269,3854.77488193775,0.999531009283002
"eps_E[2,1]",-1.00547490344436,0.0103109852300574,0.685003666564728,-2.42621936629621,-1.46401797192484,-0.971273883756228,-0.528170980262162,0.257534013972197,4413.52369682854,0.999702198429027
"omega_E_0_raw[1,1]",0.728047364574506,0.0119098771033814,0.734269934333167,-0.672636126813963,0.249937720167249,0.692537379133706,1.20963813467944,2.23207517321487,3800.99178925848,0.999781835019093
"mu_mu_E[1]",1.91877888701774,0.0236854094992578,1.22790574534674,-0.425677038772293,1.22272724605198,1.83489092986246,2.5706581723602,4.64617995332496,2687.6224953925,1.00009515992403
"sigma_mu_E",1.19921925171015,0.0283034517675791,1.45558963982861,0.0340585324110738,0.324235202193293,0.745300670882021,1.48259293320533,5.60512229660081,2644.83817491883,1.00077314309808
"eps_mu_E[1,1]",-0.0914273229018438,0.0106582798078649,0.903616302609964,-1.89296441037239,-0.667686960607082,-0.0902001615033317,0.491948171661579,1.71435246977036,7187.76517870339,0.999451994154025
"R_G",1.40807378554207,0.00534430892371277,0.438991278993447,0.740335105751432,1.09331114645206,1.34132829952822,1.65583761135487,2.42529908571567,6747.27912647874,0.999566167993205
"R_G_boat",2.96171558508204,0.00411579242120119,0.386636840217854,2.24280767454221,2.69902036666587,2.94284242960937,3.20497295679237,3.77118000139766,8824.69165380651,0.999813373858617
"kappa_OSP",3.1138433466036,0.0108932401570323,0.95780020505288,1.65169989503038,2.42872284444121,2.9909645739815,3.644686737584,5.33486509585999,7731.00037981648,0.999740186827329
"sigma_r_OSP",0.683879697200305,0.00184755920452023,0.150093660342072,0.44189576862548,0.575625041007268,0.665731840713191,0.77421714763064,1.01354659109548,6599.75736781891,0.999666790855638
"z_f[1]",-0.531731186221604,0.00558052354791319,0.352136603301603,-1.27641362381426,-0.758990793157355,-0.512394011867678,-0.278110131656183,0.0953049341924634,3981.73590485416,0.999671631718129
"z_f[2]",1.01036176588113,0.0127175599710084,0.805206272980879,-0.191608302396826,0.508864149666708,0.892094276722934,1.38177343716786,2.91249307154472,4008.72911836732,1.00026402197138
