"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.340), 0.300)",1.40167733227768,0.430144340193436,1.40807378554207,0.438991278993447,1.34132829952822,0.740335105751432,2.42529908571567,-0.021,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.118327061871825,0.419233585763804,0.145815734370805,-0.698712784510596,0.837218115460181,0.063,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0495662169051693,0.435320671865628,0.0546916476173412,-0.767016690344351,0.833395847562769,0.027,TRUE
"B1","normal(0, 1.0)",0,1,0.976075275407818,0.251778515247635,0.979924833496223,0.481648604655145,1.47265685958432,0.748,FALSE
"B2","normal(0, 1.0)",0,1,-0.00239276576472229,1.00211868806307,-0.00641224945351571,-1.93288303929064,1.98127617789682,-0.002,TRUE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,1.91877888701774,1.22790574534674,1.83489092986246,-0.425677038772293,4.64617995332496,0.386,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.385401605713669,1.12490646992485,0.528263975969,-2.30607360875114,2.38141457007768,0.438,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.14576313889775,0.727223278180204,0.969977239009593,0.35924648353388,2.97993062243722,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.57968328226979,0.623427559366336,0.405017780713353,0.0132539195760989,2.16657733670147,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.827720584582295,0.184035385557334,0.815734704560008,0.505297916872432,1.2084357209859,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.27131674420348,0.283590432072822,1.24315097192181,0.80268873400396,1.91040326358275,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.19921925171015,1.45558963982861,0.745300670882021,0.0340585324110738,5.60512229660081,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.28555929100731,1.85806103785886,0.739826181559104,0.0314187275928187,6.12229064710422,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,0.0979957534341494,0.600776731020565,0.0879265672721821,-1.05965623135272,1.2868621315179,0.399,TRUE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,2.96171558508204,0.386636840217854,2.94284242960937,2.24280767454221,3.77118000139766,0.84,FALSE
"tau_bar[1]","lognormal(log(3.030), 0.500)",3.43343981279248,1.82981861562897,2.94384355312034,0.749780790796608,2.85649698940115,1.76189453511881,4.64806158925567,0.59,FALSE
"sigma_f[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,1.13810988056989,0.70158066770169,1.02527776184726,0.135319636567918,2.81689051737001,0.224,TRUE
"cfi_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,26.2249274349327,21.9593290667127,19.7159336978473,5.46172292585336,84.0814134198578,0.046,TRUE
"sigma_c[1]","half-normal(0, 1.50)",1.1968268412043,0.90421541248363,1.53519301223521,0.911128672976886,1.42229167520108,0.141602717792926,3.59270214714097,-0.008,TRUE
"cfc_kappa[1]","lognormal(log(20.0), 0.75)",26.4956951745773,23.0231378570145,27.5826234632777,23.8374017368834,20.7448376652225,4.83620342136105,89.9803145537885,-0.035,TRUE
