"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,73.449,0.6093,0,1e-05,TRUE,TRUE
"gear",3,"2024-12-03",27,22.536,0.7039,0.00022,0.00088,TRUE,TRUE
"gear",4,"2024-12-04",30,22.536,0.7757,0.00022,0.00088,FALSE,TRUE
"gear",5,"2024-12-05",20,22.536,0.477,0.00022,0.00088,TRUE,TRUE
"gear",6,"2024-12-06",25,22.536,0.6472,0.00022,0.00088,TRUE,TRUE
"gear",7,"2024-12-07",31,61.575,0.134,0,1e-05,FALSE,TRUE
"gear",10,"2024-12-10",23,21.833,0.6079,0.00025,0.00099,TRUE,TRUE
"gear",11,"2024-12-11",20,21.833,0.501,0.00025,0.00099,TRUE,TRUE
"gear",12,"2024-12-12",39,21.833,0.9214,0.00025,0.00099,FALSE,TRUE
"gear",13,"2024-12-13",22,21.833,0.5738,0.00025,0.00099,TRUE,TRUE
"gear",14,"2024-12-14",37,59.617,0.2277,0,1e-05,FALSE,TRUE
"gear",15,"2024-12-15",33,59.617,0.1715,0,1e-05,FALSE,TRUE
"gear",18,"2024-12-18",32,20.909,0.8517,0.00033,0.00131,FALSE,TRUE
"gear",20,"2024-12-20",22,20.909,0.6094,0.00033,0.00131,TRUE,TRUE
"gear",21,"2024-12-21",20,57.121,0.0506,0,2e-05,FALSE,TRUE
"gear",22,"2024-12-22",19,57.121,0.0433,0,2e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,30.591,0.5272,6e-05,0.00027,TRUE,TRUE
"gear",24,"2024-12-24",31,30.591,0.5793,6e-05,0.00027,TRUE,TRUE
"gear",26,"2024-12-26",33,30.591,0.628,6e-05,0.00027,TRUE,TRUE
"gear",27,"2024-12-27",50,30.591,0.8902,6e-05,0.00027,FALSE,TRUE
"gear",28,"2024-12-28",58,83.578,0.2936,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,94.412,0.5964,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,89.816,0.2333,0,0,FALSE,TRUE
"gear",33,"2025-01-02",28,30.578,0.5032,7e-05,0.00028,TRUE,TRUE
"gear",34,"2025-01-03",55,30.578,0.9245,7e-05,0.00028,FALSE,TRUE
"gear",35,"2025-01-04",39,83.488,0.1094,0,0,FALSE,TRUE
"gear",38,"2025-01-07",19,33.118,0.1971,4e-05,0.00019,FALSE,TRUE
"gear",39,"2025-01-08",29,33.118,0.4637,4e-05,0.00019,TRUE,TRUE
"gear",40,"2025-01-09",35,33.118,0.6115,4e-05,0.00019,TRUE,TRUE
"gear",41,"2025-01-10",34,33.118,0.5886,4e-05,0.00019,TRUE,TRUE
"gear",42,"2025-01-11",149,90.466,0.9013,0,0,FALSE,TRUE
"gear",45,"2025-01-14",50,29.843,0.9,7e-05,3e-04,FALSE,TRUE
"gear",47,"2025-01-16",16,29.843,0.1721,7e-05,3e-04,FALSE,TRUE
"gear",48,"2025-01-17",47,29.843,0.8728,7e-05,3e-04,FALSE,TRUE
"gear",49,"2025-01-18",62,81.527,0.3564,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,17.003,0.5252,7e-04,0.00269,TRUE,TRUE
"gear",53,"2025-01-22",8,17.003,0.1448,7e-04,0.00269,FALSE,TRUE
"gear",54,"2025-01-23",16,17.003,0.5252,7e-04,0.00269,TRUE,TRUE
"gear",55,"2025-01-24",9,17.003,0.1869,7e-04,0.00269,FALSE,TRUE
"gear",56,"2025-01-25",68,46.448,0.838,1e-05,5e-05,FALSE,TRUE
"gear",60,"2025-01-29",32,20.029,0.8726,0.00038,0.00149,FALSE,TRUE
