"fit","n_obs","h_min","h_median","h_max","cpue_ratio_of_sums","cpue_model_implied","cpue_mean_of_ratios","model_position_0rs_1mor","estimator_drift_flag","effort_unit","implied_catch_per_day"
"shore_all_gear_Dungeness_Kept",1651,1,2,12,0.872738880612896,0.838467270094395,0.850665301452703,NA,FALSE,"gear-deployments",101.071385263945
