"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.553846153846154,0.979487179487179,0.494283184596517,0.268450897503143,195,195
"osp",0.476923076923077,0.976923076923077,0.503842652519829,0.282770626087266,130,130
"catch",0.592307692307692,0.953846153846154,0.509179876653075,0.271562374565148,130,130
