"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.693044286943979,1.01097037117094,0.473630103094287,0.00112278336392886,0.00715577929114034
"sigma_eps_C",0.285419890025564,0.292613863197737,0.151333863750679,0.00112278336392886,0.00715577929114034
"sigma_IE",0.550634345957131,0.532007608899053,-0.0788585908327779,0.00112278336392886,0.00715577929114034
"R_G",1.28017175708065,1.28055256716246,0.048059095644694,0.00112278336392886,0.00715577929114034
"sigma_mu_C",0.715071971867105,0.632558000097864,0.0387678073705084,0.00112278336392886,0.00715577929114034
"sigma_r_E",0.431788372859719,0.431863021809982,-0.0349030254424694,0.00112278336392886,0.00715577929114034
"R_G_boat",3.95780196866154,4.03906509300742,0.0301072708810015,0.00112278336392886,0.00715577929114034
"r_E",5.36362137608213,5.36176755973634,0.0278438192027691,0.00112278336392886,0.00715577929114034
"sigma_eps_E",0.317251900242937,0.322788445173881,0.0270284349227563,0.00112278336392886,0.00715577929114034
"r_C",1.6042048340976,1.59099105632113,0.0250227323258479,0.00112278336392886,0.00715577929114034
"phi_C",0.675404577588405,0.680387670537025,0.0170577571841113,0.00112278336392886,0.00715577929114034
"phi_E",0.67381437875217,0.67716828669815,0.0159917798785401,0.00112278336392886,0.00715577929114034
"sigma_r_C",0.789532641749549,0.792804934924495,-0.014610867619558,0.00112278336392886,0.00715577929114034
