"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"theta_C[1]",0.170659048270393,0.00034529128902485,0.0276389852702527,0.112586299611168,0.153187673578833,0.171721995280851,0.189763147979661,0.221633239106045,6407.26880764356,1.00029644272684
"B1",1.00513433187143,0.000585586874716192,0.0639610703238986,0.879730794919352,0.963039471703348,1.00451697217113,1.04719161311478,1.1310589930086,11930.2289276892,0.999721334989247
"B2",0.0711227782043297,0.00177521682967656,0.178068364977171,-0.273384472606335,-0.0502238977497172,0.0702562528891586,0.189710996148062,0.42384125585145,10061.6852837496,0.999899714814246
"B1_C",-0.361284334654046,0.000693933621412887,0.0719487107716921,-0.500247396546653,-0.409734145185926,-0.362041860641053,-0.313330670075522,-0.220767039198586,10750.0422998659,0.999656775246373
"B2_C",-0.0879307419857471,0.00209028195813765,0.171672901432982,-0.420472644140564,-0.203824051936313,-0.0884336644037402,0.0272585760704066,0.253772718057368,6745.18320970594,0.999762143569114
"gamma_C",-0.00396054226090502,0.00821068442900394,0.989749048465904,-1.94137269910173,-0.664476845662943,-0.0173218246006648,0.67748364396423,1.92352444604966,14530.8648815307,0.999786552145825
"sigma_eps_E",0.322019097821394,0.00134387635175793,0.0651874027531372,0.207563377928634,0.276171629700242,0.317338386380009,0.363972906712696,0.459826748664549,2352.92851179443,1.00083808731676
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.432496563264816,0.00024823977304491,0.0223954284941869,0.390602954942189,0.417228721996223,0.43178860871896,0.447399061038536,0.478562656092893,8139.09319839122,1.00004415306016
"phi_E_scaled",0.83000060788919,0.00161265935724644,0.0735207726370723,0.665969364184112,0.78318534979069,0.836938776420064,0.882597136328453,0.954620850869372,2078.42732382056,1.00150844792206
"eps_E[1,1]",-0.609751926272607,0.00725904686932136,0.681173457178126,-1.9345823044523,-1.06350175429349,-0.616252873551193,-0.150823901765493,0.723953800133331,8805.54483087025,1.00014916467845
"eps_E[2,1]",-0.385742364465367,0.00577295827813674,0.602030424792715,-1.56793604639136,-0.790045866468685,-0.390646867350281,0.0195743721988593,0.803725911133397,10875.2698467097,0.999768148161819
"eps_E[3,1]",-0.497507681732622,0.00817527199229182,0.689770872597101,-1.83270869980549,-0.958522193947041,-0.514657149914185,-0.0436904340122239,0.907187983971147,7118.77523869707,1.00064556842912
"eps_E[4,1]",0.805573835795111,0.00659620423795815,0.633514804581429,-0.397311786533708,0.377185147425287,0.79996247209688,1.21835476881737,2.10841716269968,9224.12858141842,0.99973941116375
"eps_E[5,1]",0.116396270497696,0.00754316098561917,0.773169778599617,-1.37833475335699,-0.400606630170519,0.107755383697423,0.622036174381927,1.66583432732668,10506.1352477046,0.999738932949195
"eps_E[6,1]",-0.0364528936618471,0.0069087661380052,0.680623242085594,-1.36086095070471,-0.485145601409863,-0.0445588087826713,0.411850052584128,1.31689041121625,9705.38050258583,0.99983175753445
"eps_E[7,1]",0.29089183125623,0.00641153437060166,0.625461109179483,-0.929688825539652,-0.124592837943122,0.287945420529382,0.702938344822987,1.52741071647958,9516.4872890319,0.99996309700086
"eps_E[8,1]",-0.261126206845868,0.00720915436436874,0.642018857947136,-1.57977596726993,-0.668861984034039,-0.249344946319085,0.169478211905373,0.959284803250823,7930.98118837865,1.00007997808902
"eps_E[9,1]",-1.77157059074832,0.00661813455546206,0.640915849046079,-3.02841454088762,-2.1941443269658,-1.76663106310763,-1.34179330362103,-0.514068431154749,9378.44502863301,0.999928874103477
"eps_E[10,1]",-0.13355434052426,0.00681003336970834,0.657595362022042,-1.45180749694428,-0.558353183902277,-0.122535269380229,0.292408545684186,1.14025135634787,9324.35936320263,0.99992789376738
"eps_E[11,1]",-1.27025448127638,0.00754020944961386,0.701997933424376,-2.62201948109283,-1.74318592250609,-1.27772345804902,-0.794890081619965,0.123555939754291,8667.7194864932,1.00007448712574
"eps_E[12,1]",0.0174692160320934,0.00755186161618906,0.686841898701842,-1.30995848991875,-0.45020336237536,0.0103383848586409,0.487069126765666,1.36551196195095,8271.90454037761,0.99976991332164
"eps_E[13,1]",-0.39494007837743,0.0070441584911653,0.677895779099645,-1.7156118746854,-0.841376325239589,-0.401025929583297,0.0386132229736172,0.97116690195038,9261.20764971075,1.00030666145031
"eps_E[14,1]",0.170534403737338,0.00658601406049639,0.628762526128009,-1.06794264544482,-0.245334788523863,0.173652068152769,0.584664387715945,1.40277771340151,9114.3980848098,0.999782192708203
"eps_E[15,1]",-1.81257319364012,0.00594066523480551,0.544825573476245,-2.91463239089768,-2.16686471735744,-1.79667905592393,-1.44982641675992,-0.780309818718505,8410.94531677965,0.999855057405282
