"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
31,"2025-06-16","2025-06-22",7,0.26367427522242,-0.189915262640127,0.740455056691673,0.300589105072928,-0.182633865661202,0.751599092744821
32,"2025-06-23","2025-06-29",7,0.370393452207917,-0.302667456439756,1.09483219350835,0.0932899896782156,-0.54667871632167,0.726309848839078
33,"2025-06-30","2025-07-06",7,0.562947893614649,0.111543846972414,1.06117972320122,-0.105396712075662,-0.606104474879698,0.386507496011247
34,"2025-07-07","2025-07-13",7,0.454223059314097,-0.240976527168334,1.14356309303684,0.0201274234775921,-0.621699294942103,0.647573566235403
35,"2025-07-14","2025-07-20",7,0.444112318128687,0.0244376758648856,0.908666079134837,0.156350861201344,-0.321848573499145,0.602151946404049
36,"2025-07-21","2025-07-27",7,0.48281214883446,-0.0205234556284682,1.00859495772364,0.167872279166054,-0.396102453792897,0.708041446881284
37,"2025-07-28","2025-08-03",7,0.459993574240332,0.0646031729828981,0.889807182961829,0.168592599446672,-0.270153284395428,0.588849602780584
38,"2025-08-04","2025-08-10",7,0.48655836524253,0.042006674854704,0.957619249073683,0.270185958736158,-0.185462074364338,0.691532998528715
39,"2025-08-11","2025-08-17",7,0.323484843593687,-0.0913492674232456,0.778051615160303,0.181100892685688,-0.267755578906894,0.597048139549156
40,"2025-08-18","2025-08-24",7,0.721126196210518,0.263586552833716,1.20095618327791,-0.0659078659688958,-0.546289969481151,0.379710981293186
41,"2025-08-25","2025-08-31",7,0.392087120173468,-0.0223540368305789,0.806830074075136,-0.200029167231117,-0.639578406113805,0.21366501681986
42,"2025-09-01","2025-09-07",7,0.156635740336944,-0.267816986894917,0.589864365400064,0.128732875322904,-0.31304874040893,0.536736230032078
43,"2025-09-08","2025-09-14",7,0.210725970166435,-0.194715874155213,0.62025403695696,0.440227728036367,0.0089392441500466,0.839108618490356
44,"2025-09-15","2025-09-15",1,0.139995614879822,-0.549145120582133,0.843513566915651,0.282146202992056,-0.389761876689235,0.970357769319489
