"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.559485530546624,0.954983922829582,0.509792552146431,0.270456013000166,311,311
"catch",0.457904300423985,0.980012113870382,0.497367346167678,0.275765740178353,1651,1651
