"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.316), 0.300)",1.37698065790888,0.422565467041456,1.32313637227723,0.0305908912365603,1.32287143896366,1.26428150739565,1.38458005568112,0.928,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0909019199284337,0.421586466702652,0.0999535874713599,-0.710049147877561,0.828325025123075,0.057,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.152671358753698,0.443701159695802,-0.198300096605804,-0.865662440273519,0.744011976731589,0.008,TRUE
"B1","normal(0, 1.0)",0,1,0.709375189668373,0.174156817618925,0.707910084190678,0.359723138044155,1.05087436138251,0.826,FALSE
"B2","normal(0, 1.0)",0,1,-0.0911098086063236,0.511465400676475,-0.111384685112372,-1.0446578443861,0.963397982948259,0.489,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.1249500648726,0.959272797766887,3.08088719229281,1.13629114576215,5.30968137867582,0.52,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.161006909356516,1.00023215818649,0.346355825556485,-2.40928941794521,1.87972282272824,0.5,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.192392375066095,0.159036728925278,0.156694357509036,0.00784482061288861,0.591760327936765,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.126358596999675,0.0944696767349018,0.104180146606567,0.011907848914698,0.36472539358869,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.508483063169504,0.0632176032996715,0.503282006532932,0.398989290037248,0.646445119450023,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.598388919039195,0.0470632679221356,0.59629879168249,0.511080388721029,0.6958339569064,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.19089232720982,1.61292541347328,0.702295160213537,0.0305980092047939,5.68787111520021,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.15481136985406,1.32729654980193,0.741368702815665,0.0305405450099569,5.18900456125452,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.166948637033978,0.0745559732681831,-0.167528799712626,-0.310453462784519,-0.021104870399391,0.925,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.52669136420179,2.47011126655617,3.99147661143954,1.46652908096318,10.6475250698496,-0.023,TRUE
"tau_bar[1]","lognormal(log(2.477), 0.100)",2.48956675138938,0.249580365423244,2.49177300689199,0.251220404567797,2.48058087048846,2.04144960775778,3.0100644948293,-0.007,TRUE
