"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",3,-2.3351,0.0885,0.126,-2.3429
"catch",2,2,"2024-09-17",0,-1.4852,0.0897,-0.004,-1.4933
"catch",3,2,"2024-09-17",1,-1.7868,0.0958,0.188,-1.796
"catch",4,3,"2024-09-18",0,-1.4852,0.0897,-0.004,-1.4933
"catch",5,3,"2024-09-18",3,-1.9967,0.0379,0,-1.9982
"catch",6,3,"2024-09-18",12,-3.7633,0.1582,0.056,-3.7884
"catch",7,3,"2024-09-18",0,-1.4852,0.0897,-0.004,-1.4933
"catch",8,4,"2024-09-19",5,-2.6335,0.0864,0.069,-2.641
"catch",9,4,"2024-09-19",0,-1.4852,0.0897,-0.004,-1.4933
"catch",10,4,"2024-09-19",0,-1.4852,0.0897,-0.004,-1.4933
"catch",11,5,"2024-09-20",0,-1.7635,0.1111,-0.037,-1.7758
"catch",12,5,"2024-09-20",6,-2.6239,0.0664,-0.046,-2.6283
"catch",13,5,"2024-09-20",0,-1.4852,0.0897,-0.004,-1.4933
"catch",14,5,"2024-09-20",2,-1.8073,0.0502,0.119,-1.8098
"catch",15,5,"2024-09-20",1,-1.7868,0.0958,0.188,-1.796
"catch",16,5,"2024-09-20",6,-2.6239,0.0664,-0.046,-2.6283
"catch",17,5,"2024-09-20",11,-3.1702,0.0686,0.098,-3.1749
"catch",18,6,"2024-09-21",4,-2.2177,0.0435,0.003,-2.2196
"catch",19,6,"2024-09-21",0,-0.8616,0.0572,-0.081,-0.8649
"catch",20,6,"2024-09-21",3,-2.1938,0.0707,0.004,-2.1988
"catch",21,6,"2024-09-21",0,-1.36,0.0817,0.001,-1.3667
"catch",22,6,"2024-09-21",11,-4.5496,0.265,0.148,-4.6202
"catch",23,6,"2024-09-21",0,-0.8616,0.0572,-0.081,-0.8649
"catch",24,6,"2024-09-21",4,-2.2621,0.051,0.029,-2.2647
"catch",25,6,"2024-09-21",3,-2.1938,0.0707,0.004,-2.1988
"catch",26,6,"2024-09-21",2,-1.7433,0.0396,0.04,-1.7449
"catch",27,6,"2024-09-21",0,-1.8343,0.1186,-0.064,-1.8484
"catch",28,6,"2024-09-21",0,-1.8343,0.1186,-0.064,-1.8484
"catch",29,6,"2024-09-21",6,-2.5467,0.0498,0.009,-2.5492
"catch",30,6,"2024-09-21",4,-2.2621,0.051,0.029,-2.2647
"catch",31,6,"2024-09-21",2,-2.2223,0.1061,-0.063,-2.2336
"catch",32,6,"2024-09-21",3,-2.0165,0.042,0.082,-2.0183
"catch",33,6,"2024-09-21",0,-0.8616,0.0572,-0.081,-0.8649
"catch",34,6,"2024-09-21",1,-1.6395,0.0793,-0.069,-1.6458
