"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,4.278,0.6831,0.14997,0.14923,TRUE,TRUE
"trailer",3,"2024-09-18",9,4.278,0.8794,0.14997,0.14923,FALSE,TRUE
"trailer",4,"2024-09-19",3,4.278,0.4922,0.14997,0.14923,TRUE,TRUE
"trailer",5,"2024-09-20",1,4.278,0.2246,0.14997,0.14923,FALSE,TRUE
"trailer",5,"2024-09-20",0,4.278,0.075,0.14997,0.14923,FALSE,TRUE
"trailer",9,"2024-09-24",3,4.278,0.4922,0.14997,0.14923,TRUE,TRUE
"trailer",12,"2024-09-27",5,4.278,0.6831,0.14997,0.14923,TRUE,TRUE
"trailer",13,"2024-09-28",12,11.542,0.646,0.05488,0.05821,TRUE,TRUE
"trailer",16,"2024-10-01",7,1.963,0.963,0.29733,0.23912,FALSE,TRUE
"trailer",18,"2024-10-03",4,1.963,0.8499,0.29733,0.23912,FALSE,TRUE
"trailer",19,"2024-10-04",5,1.963,0.9064,0.29733,0.23912,FALSE,TRUE
"trailer",20,"2024-10-05",12,5.303,0.9012,0.12114,0.12315,FALSE,TRUE
"trailer",23,"2024-10-08",0,1.963,0.1487,0.29733,0.23912,FALSE,TRUE
"trailer",24,"2024-10-09",3,1.963,0.7599,0.29733,0.23912,FALSE,TRUE
"trailer",26,"2024-10-11",3,1.963,0.7599,0.29733,0.23912,FALSE,TRUE
"trailer",27,"2024-10-12",9,5.303,0.8197,0.12114,0.12315,FALSE,TRUE
"trailer",28,"2024-10-13",7,5.303,0.7297,0.12114,0.12315,TRUE,TRUE
"trailer",30,"2024-10-15",2,1.963,0.6206,0.29733,0.23912,TRUE,TRUE
"trailer",31,"2024-10-16",2,1.963,0.6206,0.29733,0.23912,TRUE,TRUE
"trailer",32,"2024-10-17",2,1.963,0.6206,0.29733,0.23912,TRUE,TRUE
"trailer",33,"2024-10-18",1,1.963,0.4169,0.29733,0.23912,TRUE,TRUE
"trailer",34,"2024-10-19",0,5.303,0.0606,0.12114,0.12315,FALSE,TRUE
"trailer",36,"2024-10-21",1,1.963,0.4169,0.29733,0.23912,TRUE,TRUE
"trailer",37,"2024-10-22",0,1.963,0.1487,0.29733,0.23912,FALSE,TRUE
"trailer",38,"2024-10-23",0,1.963,0.1487,0.29733,0.23912,FALSE,TRUE
"trailer",39,"2024-10-24",2,1.963,0.6206,0.29733,0.23912,TRUE,TRUE
"trailer",40,"2024-10-25",0,1.963,0.1487,0.29733,0.23912,FALSE,TRUE
"trailer",41,"2024-10-26",1,5.303,0.1827,0.12114,0.12315,FALSE,TRUE
"trailer",45,"2024-10-30",1,1.963,0.4169,0.29733,0.23912,TRUE,TRUE
"trailer",47,"2024-11-01",2,0.811,0.8603,0.54508,0.25996,FALSE,TRUE
"trailer",51,"2024-11-05",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.811,0.6751,0.54508,0.25996,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.811,0.972,0.54508,0.25996,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.811,0.6751,0.54508,0.25996,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.207,0.1476,0.29519,0.22989,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.811,0.2725,0.54508,0.25996,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.811,0.6751,0.54508,0.25996,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.207,0.6047,0.29519,0.22989,TRUE,TRUE
"osp",3,"2024-09-18",23,12.665,0.8685,0.0235,0.03387,FALSE,TRUE
"osp",4,"2024-09-19",11,12.009,0.5621,0.02515,0.03656,TRUE,TRUE
"osp",5,"2024-09-20",8,12.017,0.4119,0.02498,0.03647,TRUE,TRUE
"osp",6,"2024-09-21",53,33.619,0.8243,0.00611,0.00811,FALSE,TRUE
"osp",7,"2024-09-22",58,33.906,0.8553,0.0061,0.00805,FALSE,TRUE
"osp",11,"2024-09-26",8,12.062,0.4118,0.02526,0.03672,TRUE,TRUE
"osp",12,"2024-09-27",5,11.982,0.2436,0.02524,0.03679,FALSE,TRUE
"osp",13,"2024-09-28",12,31.83,0.1981,0.00651,0.00877,FALSE,TRUE
"osp",14,"2024-09-29",18,31.955,0.3325,0.00651,0.00876,TRUE,TRUE
"osp",15,"2024-09-30",18,12.441,0.7816,0.02398,0.0347,FALSE,TRUE
"osp",17,"2024-10-02",5,5.737,0.5461,0.07333,0.10205,TRUE,TRUE
"osp",20,"2024-10-05",31,16.015,0.8889,0.01693,0.02444,FALSE,TRUE
"osp",24,"2024-10-09",5,5.674,0.5518,0.07462,0.1037,TRUE,TRUE
"osp",26,"2024-10-11",3,5.607,0.3521,0.07525,0.10485,TRUE,TRUE
"osp",28,"2024-10-13",9,15.039,0.3718,0.01845,0.02697,TRUE,TRUE
"osp",29,"2024-10-14",4,5.652,0.457,0.07498,0.10399,TRUE,TRUE
"osp",30,"2024-10-15",5,5.656,0.553,0.07469,0.10376,TRUE,TRUE
"osp",34,"2024-10-19",0,14.753,0.0095,0.01896,0.02792,FALSE,FALSE
"catch",2,"2024-09-17",0,6.703,0.1306,0.26114,0.13484,FALSE,TRUE
"catch",6,"2024-09-21",6,5.069,0.7646,0.30613,0.1539,FALSE,TRUE
"catch",12,"2024-09-27",0,4.469,0.1603,0.32052,0.15786,FALSE,TRUE
"catch",18,"2024-10-03",6,7.623,0.6244,0.21495,0.11599,TRUE,TRUE
"catch",20,"2024-10-05",15,9.284,0.824,0.208,0.11187,FALSE,TRUE
"catch",26,"2024-10-11",6,2.541,0.8795,0.3806,0.18452,FALSE,TRUE
"catch",27,"2024-10-12",0,12.378,0.0891,0.17814,0.09602,FALSE,TRUE
"catch",27,"2024-10-12",0,9.284,0.104,0.208,0.11187,FALSE,TRUE
"catch",28,"2024-10-13",8,9.284,0.6746,0.208,0.11187,TRUE,TRUE
"catch",32,"2024-10-17",1,5.082,0.3379,0.26711,0.14162,TRUE,TRUE
"catch",32,"2024-10-17",4,10.165,0.452,0.18401,0.09943,TRUE,TRUE
"catch",32,"2024-10-17",4,5.082,0.6246,0.26711,0.14162,TRUE,TRUE
"catch",39,"2024-10-24",12,7.623,0.8042,0.21495,0.11599,FALSE,TRUE
"catch",45,"2024-10-30",12,10.165,0.7331,0.18401,0.09943,TRUE,TRUE
"catch",52,"2024-11-06",0,11.498,0.0898,0.17962,0.09668,FALSE,TRUE
"catch",53,"2024-11-07",24,14.373,0.8288,0.15932,0.08543,FALSE,TRUE
"catch",54,"2024-11-08",6,5.749,0.7121,0.26041,0.13767,TRUE,TRUE
"catch",54,"2024-11-08",6,5.749,0.7121,0.26041,0.13767,TRUE,TRUE
