"period","date_start","date_end","n_days","omega_E_median","omega_E_lo95","omega_E_hi95","omega_C_median","omega_C_lo95","omega_C_hi95"
1,"2024-09-16","2024-09-29",14,0.0524729610910861,-0.276044669909888,0.498977496594882,-0.0241580067561866,-0.236785595347737,0.167497585933326
2,"2024-09-30","2024-10-13",14,0.0172391764302501,-0.360572159140747,0.420779314948643,0.0478458843278135,-0.143365294917621,0.280479943452573
3,"2024-10-14","2024-10-27",14,-0.00951643106554852,-0.454715446993068,0.312084582004404,-0.0587326934438096,-0.278963475189453,0.122364963247974
4,"2024-10-28","2024-11-10",14,-0.0616191171715073,-0.609493898498859,0.204063270720185,0.0381378093613182,-0.166633152520154,0.242749411752711
5,"2024-11-11","2024-11-24",14,-0.0862298987161797,-0.651406557515769,0.172788066455669,-0.100282152893286,-0.35251327427505,0.0888500624166711
6,"2024-11-25","2024-11-30",6,0.0497688103100434,-0.305285485613462,0.599396374589382,0.110085976139095,-0.061192186178223,0.381995159577247
