"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"catch",1,2,"2024-09-17",0,-1.3418,0.5247,0.521,-1.6258
"catch",2,6,"2024-09-21",6,-3.3096,0.5269,0.969,-3.7706
"catch",3,12,"2024-09-27",0,-1.1376,0.4486,0.447,-1.3429
"catch",4,18,"2024-10-03",6,-3.1286,0.2526,-0.021,-3.1925
"catch",5,20,"2024-10-05",15,-4.2822,0.4736,0.309,-4.5221
"catch",6,26,"2024-10-11",6,-3.5084,0.371,0.298,-3.6487
"catch",7,27,"2024-10-12",0,-1.7108,0.6363,0.374,-2.1303
"catch",8,27,"2024-10-12",0,-1.5571,0.57,0.342,-1.8911
"catch",9,28,"2024-10-13",8,-3.4496,0.2794,0.223,-3.5279
"catch",10,32,"2024-10-17",1,-1.9509,0.195,0.104,-1.989
"catch",11,32,"2024-10-17",4,-2.8995,0.2288,0.045,-2.9519
"catch",12,32,"2024-10-17",4,-2.7504,0.2432,-0.018,-2.8097
"catch",13,39,"2024-10-24",12,-3.9373,0.3001,0.284,-4.0282
"catch",14,45,"2024-10-30",12,-3.831,0.2711,0.19,-3.9047
"catch",15,52,"2024-11-06",0,-1.6959,0.6197,0.323,-2.0929
"catch",16,53,"2024-11-07",24,-4.723,0.4203,0.474,-4.9125
"catch",17,54,"2024-11-08",6,-3.1724,0.2729,0.135,-3.2472
"catch",18,54,"2024-11-08",6,-3.1724,0.2729,0.135,-3.2472
