"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.519,0.513,0.38981,0.2464,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.519,0.71,0.38981,0.2464,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.519,0.938,0.38981,0.2464,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.519,0.8275,0.38981,0.2464,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.519,0.71,0.38981,0.2464,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.475,0.5647,0.2782,0.21088,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.519,0.513,0.38981,0.2464,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.519,0.1949,0.38981,0.2464,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.519,0.513,0.38981,0.2464,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.519,0.1949,0.38981,0.2464,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.475,0.1391,0.2782,0.21088,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.475,0.5647,0.2782,0.21088,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.519,0.897,0.38981,0.2464,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.519,0.513,0.38981,0.2464,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.475,0.3836,0.2782,0.21088,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.475,0.3836,0.2782,0.21088,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.519,0.71,0.38981,0.2464,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.519,0.513,0.38981,0.2464,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.519,0.1949,0.38981,0.2464,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.519,0.71,0.38981,0.2464,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.475,0.8475,0.2782,0.21088,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.088,0.4205,0.19117,0.16328,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.226,0.6168,0.23356,0.18729,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.954,0.1658,0.33157,0.23065,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.197,0.9336,0.45016,0.2544,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.197,0.5774,0.45016,0.2544,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.197,0.5774,0.45016,0.2544,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.954,0.4469,0.33157,0.23065,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.197,0.9636,0.45016,0.2544,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.197,0.8777,0.45016,0.2544,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.954,0.8451,0.33157,0.23065,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.197,0.5774,0.45016,0.2544,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.197,0.5774,0.45016,0.2544,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.197,0.5774,0.45016,0.2544,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.954,0.4469,0.33157,0.23065,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.197,0.8777,0.45016,0.2544,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.197,0.2251,0.45016,0.2544,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.922,0.262,0.52399,0.25045,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.517,0.7186,0.40567,0.24259,TRUE,TRUE
"trailer",73,"2025-02-11",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.566,0.7564,0.64163,0.22955,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.566,0.7564,0.64163,0.22955,FALSE,TRUE
"trailer",77,"2025-02-15",2,0.922,0.8328,0.52399,0.25045,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.922,0.6492,0.52399,0.25045,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.566,0.9118,0.64163,0.22955,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.566,0.3208,0.64163,0.22955,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.607,0.6923,0.37315,0.24386,TRUE,TRUE
"trailer",94,"2025-03-04",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",95,"2025-03-05",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",96,"2025-03-06",1,0.987,0.6247,0.49601,0.25748,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.607,0.1866,0.37315,0.24386,FALSE,TRUE
"trailer",101,"2025-03-11",2,0.987,0.8168,0.49601,0.25748,FALSE,TRUE
"trailer",102,"2025-03-12",1,0.987,0.6247,0.49601,0.25748,TRUE,TRUE
"trailer",104,"2025-03-14",1,0.987,0.6247,0.49601,0.25748,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.607,0.1866,0.37315,0.24386,FALSE,TRUE
"trailer",108,"2025-03-18",2,0.987,0.8168,0.49601,0.25748,FALSE,TRUE
"trailer",109,"2025-03-19",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",109,"2025-03-19",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",110,"2025-03-20",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",111,"2025-03-21",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.607,0.4951,0.37315,0.24386,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.607,0.9577,0.37315,0.24386,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.607,0.1866,0.37315,0.24386,FALSE,TRUE
"trailer",115,"2025-03-25",8,0.987,0.9973,0.49601,0.25748,FALSE,FALSE
"trailer",117,"2025-03-27",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",118,"2025-03-28",0,0.987,0.248,0.49601,0.25748,FALSE,TRUE
"trailer",122,"2025-04-01",1,3.241,0.3099,0.21857,0.18256,TRUE,TRUE
"trailer",123,"2025-04-02",1,3.241,0.3099,0.21857,0.18256,TRUE,TRUE
"trailer",124,"2025-04-03",6,3.241,0.8282,0.21857,0.18256,FALSE,TRUE
"trailer",125,"2025-04-04",13,3.241,0.9759,0.21857,0.18256,FALSE,FALSE
"trailer",125,"2025-04-04",9,3.241,0.9264,0.21857,0.18256,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.292,0.9463,0.14284,0.13212,FALSE,TRUE
"trailer",131,"2025-04-10",0,3.241,0.1093,0.21857,0.18256,FALSE,TRUE
"trailer",132,"2025-04-11",2,3.241,0.473,0.21857,0.18256,TRUE,TRUE
"trailer",136,"2025-04-15",2,3.241,0.473,0.21857,0.18256,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.292,0.3328,0.14284,0.13212,TRUE,TRUE
"trailer",144,"2025-04-23",10,3.241,0.9444,0.21857,0.18256,FALSE,TRUE
"trailer",145,"2025-04-24",3,3.241,0.6003,0.21857,0.18256,TRUE,TRUE
"trailer",145,"2025-04-24",3,3.241,0.6003,0.21857,0.18256,TRUE,TRUE
"trailer",146,"2025-04-25",7,3.241,0.8706,0.21857,0.18256,FALSE,TRUE
"trailer",150,"2025-04-29",2,3.241,0.473,0.21857,0.18256,TRUE,TRUE
"trailer",150,"2025-04-29",3,3.241,0.6003,0.21857,0.18256,TRUE,TRUE
"trailer",151,"2025-04-30",7,3.241,0.8706,0.21857,0.18256,FALSE,TRUE
"trailer",152,"2025-05-01",56,6.939,0.9995,0.10905,0.1057,FALSE,FALSE
"trailer",152,"2025-05-01",56,6.939,0.9995,0.10905,0.1057,FALSE,FALSE
"trailer",153,"2025-05-02",3,6.939,0.3553,0.10905,0.1057,TRUE,TRUE
"trailer",153,"2025-05-02",2,6.939,0.2633,0.10905,0.1057,TRUE,TRUE
"trailer",154,"2025-05-03",4,11.341,0.2961,0.0676,0.06887,TRUE,TRUE
"trailer",155,"2025-05-04",7,11.341,0.4562,0.0676,0.06887,TRUE,TRUE
"trailer",155,"2025-05-04",7,11.341,0.4562,0.0676,0.06887,TRUE,TRUE
"trailer",158,"2025-05-07",1,6.939,0.1619,0.10905,0.1057,FALSE,TRUE
