"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"C_sum",46739.5066,107.975462970612,9860.1447164907,30656.625,39769.75,45628,52686.75,68843.05,8339.04713181625,0.999925186685113
"C_expected_sum",46736.644348265,107.954188558317,9858.51665096086,30560.7582087714,39763.3114375152,45604.4008962961,52695.7578969107,68866.7241159766,8339.57951455621,0.999921526586905
"E_sum",15728.2238765503,23.4814872228689,2479.45317488982,11256.1771612986,13992.4595570711,15575.6525215883,17329.7163509359,20924.6198701788,11149.6342741029,0.999793076311453
"B1",0.488185794520782,0.00104224061663265,0.123456782026146,0.248508727312208,0.40430704060841,0.487337312045111,0.571143762829333,0.730275767676821,14031.1710044513,0.999832700036651
"B2",0.484189284225567,0.00222878204075665,0.278294841483142,-0.0513500367832844,0.29404152413406,0.481220385109151,0.667068470659221,1.04426008975258,15591.040988976,0.999697465098363
"B1_C_out",-0.103383383785005,0.00162418498243554,0.186188129587705,-0.461462109993024,-0.230972269106133,-0.106149329172496,0.0214538503862983,0.270207100251095,13141.1386362839,1.00021200724422
"B2_C_out",-0.0527757697970375,0.00344320620427729,0.391607463098461,-0.799336482509797,-0.316992373619182,-0.0644175922483813,0.199621626270482,0.744261484102349,12935.2806328265,1.00012503796209
"f_crab_out[1]",0.915126504789566,0.000403934283152084,0.0430091107954506,0.813818345088367,0.891096707566454,0.920947413159906,0.946436914750793,0.980138171824322,11337.0352790562,0.999930236195726
"f_crab_out[2]",0.885821267045487,0.000434233382981295,0.049154097023304,0.772507778491693,0.856877065986254,0.892230525426541,0.921117462682968,0.962643244545093,12813.6550562723,0.999837609780359
"f_crab_out[3]",0.854968514776526,0.000770572706637939,0.0774726640097329,0.676897682946553,0.809143378580524,0.866345350104658,0.912150461874529,0.972366360655033,10108.1047835561,0.999805914599952
"f_crab_out[4]",0.744831813426726,0.000940815011476917,0.0968844718155361,0.538258713178251,0.682289415307278,0.751057059057638,0.814031489066996,0.915709496611224,10604.7363388563,0.999953604197688
"f_crab_out[5]",0.620804869762426,0.000818393840448255,0.0823041320904516,0.453174036524344,0.565518691807685,0.623025663290226,0.679671145547372,0.776480531630497,10113.8981317012,0.99993153096098
"f_crab_out[6]",0.507851049891312,0.000818070661101166,0.0927423363735977,0.320546031707575,0.44642129107779,0.509065366827182,0.570341628278694,0.684732006901663,12852.1098748407,1.00016482360599
"f_crab_out[7]",0.471724880221763,0.000888741296606446,0.100901104959632,0.278020901448514,0.402698975684373,0.470333308114818,0.538989823822914,0.673397274397533,12889.6499414975,0.999745003620976
"f_crab_out[8]",0.422135180630082,0.000880756050053503,0.0951890357438172,0.24707015779196,0.356405656661313,0.417853864813495,0.484885290705341,0.616942618376491,11680.5309566805,1.00023491723973
"f_crab_out[9]",0.306174876065504,0.000689953041050447,0.0723490904056811,0.176749278397157,0.255290813093285,0.301474709693303,0.353620180902873,0.457884454181988,10995.8063923051,0.999697011798035
"f_crab_out[10]",0.203460161698801,0.000719751846826747,0.0740558600083625,0.0766261150449873,0.150294430470009,0.198346781390651,0.250994104640212,0.361947109095898,10586.5214955252,0.999826831360548
"sigma_f_out",0.701439293234607,0.00486856782323921,0.299035137862091,0.300905956602895,0.491969919589559,0.644419360752611,0.843065611997149,1.44309361505271,3772.61073751335,1.00186319613626
"cfi_kappa_out",28.201963955658,0.231830085614548,22.0747266285527,7.0942780277721,14.2282065766544,21.9580974561577,34.83432188338,84.7089748250812,9066.73822261294,0.999977352974622
"combo_c_out[1]",0.0297192857184091,0.000242979174358461,0.0268655089506252,0.00109261970749209,0.0100000690376403,0.0224237064306813,0.0413797172204276,0.10005857705997,12225.0893190975,0.999902659956801
"combo_c_out[2]",0.0297567418442157,0.000268803641817357,0.0289120327573187,0.000723235827751348,0.00873163376541166,0.0211724427044388,0.0417648490199801,0.106380316611379,11568.7638983892,1.00004074457177
"combo_c_out[3]",0.0800621210348123,0.000863082158165017,0.0830884939792826,0.00140808567084345,0.0211518849544922,0.0531061110360259,0.110603401672018,0.31006494259759,9267.81800306197,1.00042362972413
"combo_c_out[4]",0.394543199371951,0.00144964591495146,0.149105726357159,0.130983281267591,0.285159146906766,0.385490745141358,0.495090379212038,0.705740213313156,10579.4909968468,0.99988788009814
"combo_c_out[5]",0.389554040983873,0.000940573724577479,0.106633350691227,0.191014373284771,0.315064237998387,0.385987050198716,0.460431536673965,0.605706834891455,12852.8792497487,0.999758234668678
"combo_c_out[6]",0.474903749936484,0.0011951533582355,0.132891680156267,0.221919013444626,0.381655980247806,0.472301614351637,0.565375186736683,0.739958939567672,12363.6958356726,0.999740522883654
"combo_c_out[7]",0.529091229494033,0.00130665770289378,0.146488791924987,0.240204158570574,0.426626552088664,0.532163819151867,0.632697945158475,0.80094237181583,12568.5486014212,0.999821149001463
"combo_c_out[8]",0.641059707567383,0.0012717896811508,0.132670162136808,0.36748345801307,0.551461309815076,0.645827339578504,0.738433988050675,0.878825412841652,10882.1805180217,1.00034768005545
